,0
140119.0,3.7126302699610267
140129.0,3.7126302699610267
141337.0,3.7126302699610267
141550.0,3.712667806941233
138790.0,3.7126936568900524
134256.0,3.7127949999764516
135818.0,3.7128059689043633
137633.0,3.7128059689043633
135744.0,3.7128059689043633
137668.0,3.7128059689043633
132978.0,3.7128059689043633
135804.0,3.7128059689043633
134897.0,3.7128059689043633
132974.0,3.7128059689043633
134852.0,3.7128059689043633
134853.0,3.7128059689043633
133994.0,3.7128059689043633
45566.0,3.7128059689043633
135189.0,3.7128059689043633
137142.0,3.7128059689043633
137139.0,3.7128059689043633
133226.0,3.7128059689043633
137101.0,3.7128059689043633
137167.0,3.7128059689043633
59169.0,3.7128059689043633
135752.0,3.7128059689043633
133589.0,3.7128059689043633
136673.0,3.7128059689043633
136343.0,3.7128059689043633
136672.0,3.7128059689043633
55740.0,3.7128059689043633
135863.0,3.7128059689043633
135256.0,3.7128059689043633
133718.0,3.7128059689043633
135842.0,3.7128059689043633
138227.0,3.7128059689043633
138220.0,3.7128059689043633
134308.0,3.7128059689043633
136305.0,3.7128059689043633
138741.0,3.7128059689043633
134265.0,3.7128059689043633
133711.0,3.7128059689043633
140191.0,3.712830902277462
138770.0,3.712858541966581
137169.0,3.712871143211725
132757.0,3.712871143211725
136331.0,3.712871143211725
133300.0,3.712871143211725
133297.0,3.712871143211725
135854.0,3.712871143211725
134295.0,3.712871143211725
134019.0,3.7129539370221307
139508.0,3.7129788703952302
136349.0,3.713024457523969
137624.0,3.713024457523969
141313.0,3.713025443517245
141497.0,3.713025443517245
140160.0,3.713036412445156
137251.0,3.713050021919
137851.0,3.713050021919
133691.0,3.713060644700814
135212.0,3.713154569338566
136654.0,3.713154569338566
134270.0,3.713154569338566
133651.0,3.713154569338566
135228.0,3.713154569338566
137084.0,3.713154569338566
135257.0,3.713154569338566
135180.0,3.713154569338566
136670.0,3.713154569338566
137143.0,3.713154569338566
133643.0,3.713154569338566
135688.0,3.713154569338566
141480.0,3.713154569338566
136470.0,3.7131797018903256
139846.0,3.713193156169977
138312.0,3.713206630370885
135811.0,3.713206825027034
134001.0,3.7132197436459284
45243.0,3.7132197436459284
134254.0,3.7132197436459284
134016.0,3.7132197436459284
134334.0,3.7132197436459284
134907.0,3.7132197436459284
136694.0,3.7132549010647624
136296.0,3.7132549010647624
45232.0,3.7133132420796064
58594.0,3.713327767723399
134855.0,3.713327767723399
132921.0,3.713445602854277
139564.0,3.71353218623105
134274.0,3.71353218623105
139498.0,3.7135575706384185
135756.0,3.7135869820784606
37991.0,3.713609751359643
24486.0,3.713609751359643
134280.0,3.713642448721127
140181.0,3.7136430349300875
133241.0,3.7136430349300875
133986.0,3.7136430349300875
140242.0,3.7136430349300875
139552.0,3.7136718601611696
135841.0,3.7136718601611696
134005.0,3.7136718601611696
135258.0,3.7136917220508545
134881.0,3.713733438229239
138711.0,3.713762666007267
132806.0,3.713778637725511
135246.0,3.713779092100018
136721.0,3.713842592552223
135205.0,3.713842592552223
137099.0,3.713870928339861
134264.0,3.713870928339861
132947.0,3.7138724924776048
138794.0,3.7138724924776048
134911.0,3.7138724924776048
139565.0,3.7138724924776048
141520.0,3.7138724924776048
141848.0,3.7138724924776048
141822.0,3.7138724924776048
133277.0,3.7138724924776048
140131.0,3.7138724924776048
132773.0,3.713882850445765
133693.0,3.713991635364291
138745.0,3.713991635364291
141858.0,3.713991635364291
134425.0,3.7139971263451166
140078.0,3.7139971263451166
137271.0,3.7139971263451166
134836.0,3.7139971263451166
134259.0,3.7140524937892816
135285.0,3.714062300652478
59382.0,3.714062300652478
59203.0,3.714062300652478
138269.0,3.7141084462731846
134043.0,3.7141102442127703
134012.0,3.7141543539330852
136322.0,3.7142193953399456
135737.0,3.7142210929118082
138762.0,3.7142210929118082
133253.0,3.7142634109014834
134007.0,3.7142670798248627
135237.0,3.7142670798248627
134058.0,3.71431986050026
56056.0,3.7143753512848887
45264.0,3.714418952962081
135217.0,3.714448852887463
137154.0,3.714448986321581
134319.0,3.7144752185252696
58966.0,3.71448386494965
141331.0,3.7144962226495934
141280.0,3.7144962226495934
141282.0,3.7145168479692963
38304.0,3.7145759432066887
24118.0,3.7145759432066887
135494.0,3.714614717757959
141398.0,3.714614717757959
141463.0,3.714614717757959
137578.0,3.714614717757959
138676.0,3.714614717757959
138001.0,3.714614717757959
140502.0,3.714614717757959
132735.0,3.714614717757959
141033.0,3.714614717757959
137987.0,3.714614717757959
139604.0,3.714614717757959
141227.0,3.714614717757959
139832.0,3.714614717757959
141729.0,3.714614717757959
139881.0,3.714614717757959
134106.0,3.714614717757959
139915.0,3.714614717757959
139033.0,3.714614717757959
137622.0,3.714618019585626
135223.0,3.714622184706414
23772.0,3.714636689211461
139559.0,3.714655213690188
140166.0,3.71466770589838
133155.0,3.7146798920653206
140664.0,3.7146798920653206
141202.0,3.714680844467459
136015.0,3.714763193717144
135719.0,3.7148011687616647
137464.0,3.7148332063775653
137125.0,3.714843573489201
138520.0,3.7148474771331434
140151.0,3.7148537607505645
137096.0,3.7148560146541074
140204.0,3.7148560146541074
139541.0,3.714912518540004
134874.0,3.714912518540004
138734.0,3.71492657488594
138726.0,3.7149374519131024
134250.0,3.7149374519131024
139300.0,3.7149633181921624
140063.0,3.7149633181921624
141726.0,3.7149633181921624
137871.0,3.7149633181921624
138944.0,3.7149633181921624
139036.0,3.7149633181921624
139052.0,3.7149633181921624
140954.0,3.7149633181921624
139850.0,3.7149633181921624
139270.0,3.7149633181921624
139808.0,3.7149633181921624
141261.0,3.7149662771441845
137128.0,3.7149662771441845
134880.0,3.7149662771441845
131269.0,3.7149664493943586
38003.0,3.7149816823367496
139744.0,3.7149816823367496
134444.0,3.7149816823367496
133366.0,3.7149816823367496
55368.0,3.7149816823367496
136761.0,3.7149816823367496
64070.0,3.7149816823367496
9439.0,3.7149816823367496
138316.0,3.7150038141243913
141529.0,3.715030149460902
141516.0,3.7150321133817594
135843.0,3.7150434689520604
56201.0,3.7150438878258427
132519.0,3.715044976463359
141275.0,3.715067601110134
135241.0,3.7150690700639233
134895.0,3.7150891022607038
133701.0,3.7150891022607038
137250.0,3.7150898023283174
134020.0,3.7151120761621392
137619.0,3.7151120761621392
137594.0,3.7151120761621392
133007.0,3.7151120761621392
24457.0,3.715141523747204
141324.0,3.715141976087521
135753.0,3.715141976087521
58971.0,3.715141976087521
137654.0,3.715141976087521
135746.0,3.715141976087521
24222.0,3.715148704724416
24508.0,3.715151174190395
140195.0,3.715155940532709
135683.0,3.7151723441917968
135239.0,3.715175654682538
132568.0,3.715177250469501
138252.0,3.7151922722186863
140269.0,3.715194549149739
140178.0,3.715194549149739
136689.0,3.715194549149739
45340.0,3.7152151969859224
140159.0,3.7152207049087647
136319.0,3.715231574100046
136328.0,3.715233230122716
136677.0,3.7152332716719085
58889.0,3.7152562524751795
137467.0,3.7152562524751795
135755.0,3.715260399331128
135801.0,3.7152611189742064
134862.0,3.7152611189742064
133304.0,3.7152611189742064
45469.0,3.7152611189742064
132547.0,3.715264489540739
136642.0,3.71527334537336
55535.0,3.715275986408734
135742.0,3.715275986408734
137164.0,3.7152766141193583
133245.0,3.7152794272324474
138262.0,3.715286052347306
141309.0,3.715286052347306
133271.0,3.7153044009494494
134932.0,3.7153140513926406
132923.0,3.715321903109248
135799.0,3.7153320392603604
45694.0,3.7153320392603604
139485.0,3.7153320392603604
138730.0,3.7153627419642934
131997.0,3.7153740412038774
138712.0,3.7153811982404843
56133.0,3.715385579896128
134848.0,3.7153865675572413
133293.0,3.7153865675572413
137609.0,3.7154021276811617
137645.0,3.7154290561089804
136722.0,3.715434072635828
140177.0,3.715447358940961
132051.0,3.715447589470402
137120.0,3.715447589470402
138283.0,3.7154680048162363
136306.0,3.715471207305132
137617.0,3.7154761467896087
141339.0,3.715477450520706
24029.0,3.715478714341905
132998.0,3.7154810817775825
132540.0,3.7154905765217237
58972.0,3.7154905765217237
135215.0,3.7154905765217237
132570.0,3.7155138123229605
138276.0,3.7155209446260002
137843.0,3.7155396786020205
55705.0,3.7155868792589013
141710.0,3.715599273749592
133717.0,3.715603198392704
134341.0,3.715616779184283
55441.0,3.7156393306044233
137496.0,3.715654743820358
56171.0,3.7156644480569536
136287.0,3.7156677098636024
134032.0,3.715684523644744
140117.0,3.715696942939898
24470.0,3.7157020498251603
139528.0,3.715735518904628
134939.0,3.715745424784505
138707.0,3.715754579458846
140135.0,3.715754579458846
17447.0,3.715754579458846
132143.0,3.7157558252735114
141228.0,3.7157558252735114
59200.0,3.715774904362384
58725.0,3.715777162003286
135754.0,3.7158014776361314
139531.0,3.715813162791281
140171.0,3.7158149879831717
140132.0,3.715815295333252
138279.0,3.715817558136271
23872.0,3.7158246513121345
135193.0,3.7158268620435
45335.0,3.715834015116183
9741.0,3.7158361459933853
141688.0,3.7158464253750463
134879.0,3.7158498749358477
141815.0,3.7158681934142077
140158.0,3.7158681934142077
138731.0,3.7158681934142077
141519.0,3.7158681934142077
139523.0,3.7158681934142077
137608.0,3.7158692156429076
135820.0,3.7158732501205263
139027.0,3.7158842013678752
58736.0,3.7158842013678752
138024.0,3.7158842013678752
64075.0,3.7158842013678752
137579.0,3.7158842013678752
137707.0,3.7158842013678752
137432.0,3.7158842013678752
134806.0,3.7158842013678752
139013.0,3.7158842013678752
137640.0,3.7158940050295923
132048.0,3.7158945749960637
135813.0,3.7158970186452898
137659.0,3.7159219923622917
58901.0,3.7159220145443617
141882.0,3.7159227416968004
133237.0,3.715924697300104
141266.0,3.715931642805483
139681.0,3.7159478741837955
134990.0,3.715949375675237
134262.0,3.7159496306732027
138260.0,3.7159496306732027
135171.0,3.7159496306732027
140144.0,3.7159496306732027
136289.0,3.7159496306732027
141285.0,3.7159496306732027
137178.0,3.7159496306732027
139533.0,3.7159496306732027
135177.0,3.7159508175933738
135234.0,3.715966600948339
136303.0,3.7159784559042848
138717.0,3.7159784559042848
137181.0,3.7159784559042848
17729.0,3.7159939084969857
134056.0,3.715998465105168
133011.0,3.7160061995932696
133246.0,3.7160177658287044
24193.0,3.7160319663508807
133685.0,3.7160414521564897
137636.0,3.71606021182171
135729.0,3.71606021182171
139524.0,3.71606021182171
137601.0,3.7160866820338136
137179.0,3.7160885524023635
140168.0,3.716089037052792
138650.0,3.7160957843040308
132492.0,3.716102149735902
136745.0,3.7161026899874807
132971.0,3.7161069260656694
136715.0,3.716122692630316
56224.0,3.7161254982640237
137138.0,3.7161286302745196
55733.0,3.716132501211839
134933.0,3.716139464708859
135831.0,3.716141649080705
141265.0,3.716141649080705
141573.0,3.716141649080705
141539.0,3.71614460525399
141814.0,3.7161501314250884
137121.0,3.7161541548476213
136645.0,3.7161541548476213
132269.0,3.716154761763815
136668.0,3.7161607409967847
132771.0,3.716163588417375
140133.0,3.716163588417375
138769.0,3.716168119292809
135207.0,3.7161688761489016
45815.0,3.716172650785577
132125.0,3.71617563415945
55936.0,3.71617563415945
134013.0,3.7162069355230187
134258.0,3.7162069355230187
132941.0,3.7162069355230187
135809.0,3.716217816077111
135673.0,3.7162328018020787
38614.0,3.7162328018020787
133443.0,3.7162328018020787
58813.0,3.7162328018020787
137485.0,3.7162328018020787
138497.0,3.7162328018020787
58912.0,3.7162328018020787
137541.0,3.7162328018020787
138343.0,3.7162328018020787
133866.0,3.7162328018020787
133605.0,3.7162328018020787
138487.0,3.7162328018020787
138501.0,3.7162328018020787
27661.0,3.7162330076141785
28500.0,3.7162330076141785
28540.0,3.7162330076141785
270115.0,3.7162330076141785
28468.0,3.7162330076141785
133286.0,3.7162368454966432
139521.0,3.7162456190794932
136901.0,3.7162578822161647
134045.0,3.716261908381611
141827.0,3.716262930610311
59316.0,3.7162759141198896
135814.0,3.7162860319435076
56054.0,3.7162979761094403
59249.0,3.7162979761094403
132515.0,3.716298231107406
140148.0,3.716298231107406
138764.0,3.716298231107406
133318.0,3.7162982450506226
136279.0,3.7163029182919267
135226.0,3.716309068470768
135266.0,3.716315424058842
133250.0,3.7163171618100312
55839.0,3.716324831311514
137145.0,3.7163270563384883
139551.0,3.716352759404287
133272.0,3.716354955811541
132935.0,3.716378063059632
17565.0,3.7163991989891114
140918.0,3.7163991989891114
134162.0,3.7163991989891114
137823.0,3.716406000186912
38493.0,3.716406000186912
55828.0,3.716406000186912
132115.0,3.716420281182373
138716.0,3.7164245810931513
138420.0,3.7164281951422313
133702.0,3.7164444534563423
132761.0,3.716444553824066
134946.0,3.716444553824066
136714.0,3.7164451923281856
58629.0,3.7164694952035493
136669.0,3.7164726909742782
135260.0,3.716473379055148
135743.0,3.716475120926927
137677.0,3.716475120926927
134942.0,3.71647557293487
136644.0,3.7164883255497094
138259.0,3.71649835277215
136481.0,3.7165027552818244
134892.0,3.716508003215341
138263.0,3.7165259910830613
133592.0,3.7165276886549234
58942.0,3.7165334172251576
24216.0,3.716533450030261
132869.0,3.716535141001839
134868.0,3.716542508251486
134054.0,3.7165548163141433
133270.0,3.716555535957222
134861.0,3.716555535957222
134331.0,3.7165605013905427
132563.0,3.716577252703175
136437.0,3.7166164286343912
24041.0,3.7166164286343912
141307.0,3.7166164286343912
134944.0,3.716636572231568
135685.0,3.7166415412931024
135739.0,3.7166415412931024
137149.0,3.7166833713717717
133658.0,3.716692524715471
132752.0,3.7167049906843777
137682.0,3.7167050304823874
133645.0,3.7167180094905636
138800.0,3.716722978552098
139525.0,3.716723011587268
58943.0,3.71672781200687
37986.0,3.7167530363418377
137667.0,3.7167554486305785
133980.0,3.71677788501961
132144.0,3.716782506529462
134028.0,3.7168035302061306
133504.0,3.716808218098633
9438.0,3.716808218098633
56317.0,3.716808218098633
138171.0,3.716811670692751
134924.0,3.716818538665638
24388.0,3.7168272999750007
136230.0,3.7168309802381554
38625.0,3.7168368300722348
135686.0,3.7168431780697464
270127.0,3.716850599027021
23762.0,3.716863688179587
135889.0,3.7168687573595083
134903.0,3.7168720033008285
133679.0,3.7168745915172643
134869.0,3.7168745915172643
203020.0,3.7168783813430197
138746.0,3.716879278701785
135301.0,3.716889068969029
136352.0,3.71691124236305
134337.0,3.716920124431836
137587.0,3.716920124431836
133298.0,3.716941467171704
135125.0,3.716949160803373
139835.0,3.7169507249411167
133713.0,3.7169686969067213
138364.0,3.716995429458832
137035.0,3.7169962969020336
133714.0,3.7169962969020336
138713.0,3.7169962969020336
132967.0,3.7169962969020336
134300.0,3.7169962969020336
141825.0,3.7169962969020336
135745.0,3.7169962969020336
141804.0,3.7169962969020336
134889.0,3.7169962969020336
137669.0,3.7169962969020336
141252.0,3.7169962969020336
135819.0,3.7169962969020336
141543.0,3.7169962969020336
133238.0,3.7169962969020336
141332.0,3.7169962969020336
137595.0,3.7169962969020336
141820.0,3.7169962969020336
138771.0,3.7169962969020336
141870.0,3.7169962969020336
141318.0,3.7169962969020336
141832.0,3.7169962969020336
135222.0,3.7169962969020336
138733.0,3.7169962969020336
24127.0,3.7169962969020336
141269.0,3.7169962969020336
141787.0,3.7169962969020336
141844.0,3.7169962969020336
136682.0,3.7169962969020336
134859.0,3.7169962969020336
134046.0,3.7169962969020336
141842.0,3.7169962969020336
139510.0,3.7169962969020336
141793.0,3.7169962969020336
139570.0,3.7169962969020336
133596.0,3.7169962969020336
133008.0,3.7169962969020336
141876.0,3.7169962969020336
141524.0,3.7169962969020336
137177.0,3.7169962969020336
140180.0,3.7169962969020336
134342.0,3.7169962969020336
141533.0,3.7169962969020336
137127.0,3.7169962969020336
141875.0,3.7169962969020336
139543.0,3.7169962969020336
141856.0,3.7169962969020336
141834.0,3.7169962969020336
55351.0,3.7169962969020336
141831.0,3.7169962969020336
137090.0,3.7169962969020336
136732.0,3.7170155230146618
45884.0,3.7170208138662004
45433.0,3.717034404213641
136684.0,3.7170682839960545
135763.0,3.7170816241724975
136985.0,3.7171121054118412
134929.0,3.717137677024124
133235.0,3.717137677024124
135225.0,3.717137677024124
133638.0,3.717137677024124
138300.0,3.717137677024124
136643.0,3.717137677024124
137107.0,3.7171376909673404
133590.0,3.7171450735637728
139514.0,3.717149935430474
134875.0,3.717150035798198
132573.0,3.7171630614314926
133965.0,3.7171630614314926
134041.0,3.7171630614314926
134257.0,3.717166502255206
135861.0,3.717166502255206
135839.0,3.717166502255206
135192.0,3.717166502255206
138329.0,3.717166502255206
133240.0,3.717167524483906
139331.0,3.7171680366153943
137000.0,3.717173164752499
45127.0,3.7171770385634115
9560.0,3.7171779846815074
133997.0,3.717183484316301
133977.0,3.717191475972208
265587.0,3.7171975018893626
28499.0,3.7171991994612243
136646.0,3.7172011264153992
137627.0,3.7172011264153992
141334.0,3.7172011264153992
133681.0,3.71721478552164
136351.0,3.71721478552164
136693.0,3.71721478552164
138233.0,3.71721478552164
133687.0,3.71721478552164
133595.0,3.71721478552164
133688.0,3.71721478552164
133704.0,3.71721478552164
138439.0,3.71721478552164
133654.0,3.71721478552164
138282.0,3.71721478552164
133594.0,3.71721478552164
138271.0,3.71721478552164
138228.0,3.71721478552164
38039.0,3.71721478552164
132065.0,3.71721478552164
131250.0,3.71721478552164
131263.0,3.71721478552164
133682.0,3.71721478552164
133655.0,3.71721478552164
138284.0,3.71721478552164
136359.0,3.71721478552164
136350.0,3.71721478552164
138234.0,3.71721478552164
136718.0,3.71721478552164
133705.0,3.71721478552164
136703.0,3.71721478552164
138273.0,3.71721478552164
134230.0,3.71721478552164
138238.0,3.71721478552164
133683.0,3.71721478552164
133721.0,3.71721478552164
138308.0,3.71721478552164
138244.0,3.71721478552164
136348.0,3.71721478552164
133646.0,3.71721478552164
131277.0,3.71721478552164
138319.0,3.71721478552164
131788.0,3.71721478552164
133675.0,3.71721478552164
138256.0,3.71721478552164
138305.0,3.71721478552164
133673.0,3.71721478552164
133642.0,3.71721478552164
133672.0,3.71721478552164
138306.0,3.71721478552164
134272.0,3.71721478552164
138314.0,3.71721478552164
131308.0,3.71721478552164
133670.0,3.71721478552164
138307.0,3.71721478552164
134263.0,3.71721478552164
136709.0,3.71721478552164
138255.0,3.71721478552164
136687.0,3.71721478552164
138254.0,3.71721478552164
131333.0,3.71721478552164
138518.0,3.71721478552164
131223.0,3.71721478552164
138286.0,3.71721478552164
133719.0,3.71721478552164
138288.0,3.71721478552164
134255.0,3.71721478552164
131468.0,3.71721478552164
138268.0,3.71721478552164
136801.0,3.71721478552164
138249.0,3.71721478552164
134268.0,3.71721478552164
131453.0,3.71721478552164
138295.0,3.71721478552164
138266.0,3.71721478552164
133639.0,3.71721478552164
133640.0,3.71721478552164
38072.0,3.71721478552164
133666.0,3.71721478552164
138265.0,3.71721478552164
133649.0,3.71721478552164
133656.0,3.71721478552164
132997.0,3.71721478552164
132091.0,3.71721478552164
132775.0,3.71721478552164
132776.0,3.71721478552164
132777.0,3.71721478552164
137603.0,3.71721478552164
132782.0,3.71721478552164
132784.0,3.71721478552164
137600.0,3.71721478552164
133978.0,3.71721478552164
137599.0,3.71721478552164
133239.0,3.71721478552164
137122.0,3.71721478552164
133979.0,3.71721478552164
136638.0,3.71721478552164
132830.0,3.71721478552164
132871.0,3.71721478552164
134017.0,3.71721478552164
132903.0,3.71721478552164
137583.0,3.71721478552164
136647.0,3.71721478552164
132769.0,3.71721478552164
136641.0,3.71721478552164
132767.0,3.71721478552164
132765.0,3.71721478552164
134037.0,3.71721478552164
137112.0,3.71721478552164
136650.0,3.71721478552164
134034.0,3.71721478552164
137117.0,3.71721478552164
137618.0,3.71721478552164
133254.0,3.71721478552164
137613.0,3.71721478552164
132729.0,3.71721478552164
133252.0,3.71721478552164
137119.0,3.71721478552164
132747.0,3.71721478552164
132748.0,3.71721478552164
132749.0,3.71721478552164
132750.0,3.71721478552164
132755.0,3.71721478552164
132756.0,3.71721478552164
133247.0,3.71721478552164
132759.0,3.71721478552164
132766.0,3.71721478552164
134038.0,3.71721478552164
132926.0,3.71721478552164
137528.0,3.71721478552164
134010.0,3.71721478552164
132969.0,3.71721478552164
132973.0,3.71721478552164
133009.0,3.71721478552164
137161.0,3.71721478552164
132975.0,3.71721478552164
137183.0,3.71721478552164
132979.0,3.71721478552164
132980.0,3.71721478552164
132982.0,3.71721478552164
132985.0,3.71721478552164
133004.0,3.71721478552164
137175.0,3.71721478552164
132989.0,3.71721478552164
132992.0,3.71721478552164
132993.0,3.71721478552164
134002.0,3.71721478552164
133998.0,3.71721478552164
137170.0,3.71721478552164
132966.0,3.71721478552164
137564.0,3.71721478552164
137249.0,3.71721478552164
137157.0,3.71721478552164
133224.0,3.71721478552164
133223.0,3.71721478552164
132928.0,3.71721478552164
132929.0,3.71721478552164
133222.0,3.71721478552164
137497.0,3.71721478552164
132936.0,3.71721478552164
132940.0,3.71721478552164
132942.0,3.71721478552164
137137.0,3.71721478552164
132945.0,3.71721478552164
137148.0,3.71721478552164
133991.0,3.71721478552164
132949.0,3.71721478552164
134011.0,3.71721478552164
132951.0,3.71721478552164
132953.0,3.71721478552164
132959.0,3.71721478552164
133032.0,3.71721478552164
132963.0,3.71721478552164
133263.0,3.71721478552164
133264.0,3.71721478552164
133265.0,3.71721478552164
132311.0,3.71721478552164
132314.0,3.71721478552164
137970.0,3.71721478552164
132317.0,3.71721478552164
136467.0,3.71721478552164
133883.0,3.71721478552164
133917.0,3.71721478552164
133367.0,3.71721478552164
136483.0,3.71721478552164
136505.0,3.71721478552164
137043.0,3.71721478552164
137076.0,3.71721478552164
132353.0,3.71721478552164
132358.0,3.71721478552164
133319.0,3.71721478552164
132390.0,3.71721478552164
132410.0,3.71721478552164
132411.0,3.71721478552164
132420.0,3.71721478552164
133427.0,3.71721478552164
134071.0,3.71721478552164
132282.0,3.71721478552164
132249.0,3.71721478552164
136686.0,3.71721478552164
138226.0,3.71721478552164
134212.0,3.71721478552164
132112.0,3.71721478552164
132114.0,3.71721478552164
132122.0,3.71721478552164
138223.0,3.71721478552164
134193.0,3.71721478552164
136944.0,3.71721478552164
134192.0,3.71721478552164
136369.0,3.71721478552164
134191.0,3.71721478552164
136681.0,3.71721478552164
132175.0,3.71721478552164
133856.0,3.71721478552164
132194.0,3.71721478552164
132224.0,3.71721478552164
132234.0,3.71721478552164
133482.0,3.71721478552164
132251.0,3.71721478552164
137685.0,3.71721478552164
137684.0,3.71721478552164
133316.0,3.71721478552164
137091.0,3.71721478552164
134048.0,3.71721478552164
132555.0,3.71721478552164
133963.0,3.71721478552164
136661.0,3.71721478552164
132558.0,3.71721478552164
132560.0,3.71721478552164
136660.0,3.71721478552164
137647.0,3.71721478552164
136658.0,3.71721478552164
132565.0,3.71721478552164
134044.0,3.71721478552164
137644.0,3.71721478552164
132569.0,3.71721478552164
137643.0,3.71721478552164
137105.0,3.71721478552164
137635.0,3.71721478552164
133267.0,3.71721478552164
134039.0,3.71721478552164
133292.0,3.71721478552164
132538.0,3.71721478552164
133294.0,3.71721478552164
132522.0,3.71721478552164
132460.0,3.71721478552164
132461.0,3.71721478552164
132463.0,3.71721478552164
136663.0,3.71721478552164
133310.0,3.71721478552164
137676.0,3.71721478552164
137082.0,3.71721478552164
133307.0,3.71721478552164
137675.0,3.71721478552164
136367.0,3.71721478552164
132477.0,3.71721478552164
136627.0,3.71721478552164
136628.0,3.71721478552164
137664.0,3.71721478552164
132517.0,3.71721478552164
133302.0,3.71721478552164
137089.0,3.71721478552164
137663.0,3.71721478552164
134051.0,3.71721478552164
132521.0,3.71721478552164
133962.0,3.71721478552164
132171.0,3.71721478552164
134450.0,3.71721478552164
38139.0,3.71721478552164
135749.0,3.71721478552164
135085.0,3.71721478552164
141472.0,3.71721478552164
45205.0,3.71721478552164
141336.0,3.71721478552164
141329.0,3.71721478552164
134947.0,3.71721478552164
141325.0,3.71721478552164
58462.0,3.71721478552164
141320.0,3.71721478552164
58529.0,3.71721478552164
58577.0,3.71721478552164
58585.0,3.71721478552164
141479.0,3.71721478552164
135770.0,3.71721478552164
134935.0,3.71721478552164
58671.0,3.71721478552164
141299.0,3.71721478552164
141298.0,3.71721478552164
141297.0,3.71721478552164
135784.0,3.71721478552164
135785.0,3.71721478552164
134925.0,3.71721478552164
58760.0,3.71721478552164
58761.0,3.71721478552164
141291.0,3.71721478552164
58764.0,3.71721478552164
134923.0,3.71721478552164
141316.0,3.71721478552164
135747.0,3.71721478552164
45334.0,3.71721478552164
45337.0,3.71721478552164
141537.0,3.71721478552164
141535.0,3.71721478552164
141531.0,3.71721478552164
141527.0,3.71721478552164
45693.0,3.71721478552164
135736.0,3.71721478552164
141521.0,3.71721478552164
