,0,1,2,3,4,5,6,7,8,9
202,36959,47110,36959,36959,11402,27770,36959,36959,47110,27770
203,27770,57049,47110,27770,57084,47110,47698,47110,57049,47110
204,47110,11402,14813,47110,134868,57049,47110,57049,11402,57049
205,57049,134868,57049,57049,209700,4837,57049,27770,134868,11402
206,11402,10838,4837,11402,4837,31337,11402,11402,10838,10838
207,134868,4837,11402,134868,4697,11402,134868,44030,209700,134868
208,4837,209700,134868,4837,47698,209700,209700,134868,4697,4837
209,209700,4697,44030,209700,16735,4697,12119,209700,327741,209700
210,4697,47698,209700,4697,10838,327741,679,327741,47698,4697
211,47698,16735,4697,47698,209864,134868,4697,4697,16735,47698
212,16735,209864,16735,16735,51392,16735,27770,16735,209864,16735
213,10838,51392,209864,10838,38505,209864,38505,47698,51392,209864
214,209864,38505,679,209864,55286,51392,51392,51392,38505,51392
215,51392,55286,38505,51392,208448,38505,55286,38505,55286,38505
216,38505,208448,51392,38505,137909,55286,36909,55286,208448,55286
217,44030,137909,55286,44030,39587,208448,208448,208448,137909,208448
218,55286,39587,208448,55286,13969,13969,137909,209864,39587,137909
219,208448,13969,137909,208448,212047,137909,39587,137909,44030,39587
220,137909,212047,39587,137909,44030,39587,27843,39587,36909,13969
221,39587,44030,13969,39587,7377,36909,13969,36909,212047,44030
222,13969,7377,27770,13969,679,212047,212047,27843,7377,212047
223,212047,679,212047,212047,49465,44030,44030,13969,679,7377
224,7377,49465,7377,7377,7203,7377,7377,212047,49465,679
225,679,7203,49465,679,23089,47698,49465,679,7203,49465
226,49465,23089,7203,49465,12119,49465,7203,7377,23089,7203
227,7203,36909,36909,7203,54825,7203,23089,49465,54825,23089
228,23089,54825,23089,23089,136119,23089,209864,7203,136119,36909
229,36909,136119,54825,36909,36909,54825,54825,23089,133658,54825
230,54825,133658,136119,54825,133658,136119,136119,54825,13969,136119
231,136119,27843,133658,136119,27843,133658,133658,136119,28742,133658
232,133658,31143,47698,133658,31143,27843,28742,133658,31143,27843
233,198060,328381,28742,198060,328381,28742,31143,28742,328381,31143
234,27843,27845,27843,27843,27845,679,328381,31143,27845,328381
235,31143,58369,31143,31143,58369,31143,63479,328381,63479,27845
236,328381,29505,328381,328381,29505,328381,27845,63479,58369,58369
237,27845,198060,63479,27845,63479,63479,58369,27845,29505,29505
238,58369,63479,27845,58369,23181,27845,29505,58369,23181,63479
239,29505,23181,58369,29505,198060,58369,23181,29505,27843,23181
240,63479,399105,29505,63479,399105,29505,399105,23181,399105,198060
241,23181,28742,23181,23181,212485,23181,327707,399105,212485,399105
242,399105,212485,399105,399105,17408,399105,17408,17408,31337,28742
243,28742,17408,327707,28742,327707,212485,212485,327707,327707,212485
244,212485,327707,212485,212485,15703,327707,49642,212485,15703,17408
245,17408,15703,17408,17408,15165,15165,10881,15703,15165,327707
246,327707,15165,15703,327707,49642,15703,15165,135421,49642,15703
247,15703,49642,15165,15703,135421,49642,15703,49642,135421,15165
248,15165,135421,135421,15165,28683,135421,135421,28683,17408,49642
249,49642,31337,49642,49642,15011,17408,28683,15165,28683,135421
250,135421,28683,28683,135421,14708,28683,35518,14708,15011,31337
251,31337,15011,15011,31337,28742,15011,14708,15011,14708,28683
252,28683,14708,14708,28683,45758,14708,31736,394380,45758,15011
253,15011,45758,45758,15011,394380,45758,15011,49985,394380,14708
254,14708,394380,394380,14708,49985,394380,45758,31736,49985,45758
255,45758,49985,49985,45758,31337,49985,394380,38008,10881,394380
256,394380,10881,62059,394380,10881,14813,49985,52468,62059,49985
257,49985,52468,52468,49985,52468,52468,62059,197204,5786,52468
258,52468,17962,17962,52468,17962,59253,14813,17962,52468,17962
259,17962,197204,44234,17962,197204,197204,52468,59253,17962,197204
260,197204,59253,59253,197204,59253,17962,35819,25429,59253,59253
261,59253,53755,197204,59253,53755,53755,17962,2722,44234,53755
262,53755,31736,53755,53755,31736,31736,59253,204165,53755,31736
263,31736,25429,31736,31736,204165,204165,2722,34553,31736,25429
264,25429,204165,37315,25429,211083,25429,204165,35819,25429,204165
265,204165,211083,204165,204165,4812,211083,27733,211083,204165,211083
266,211083,4812,25429,211083,23969,17819,37315,11607,37315,4812
267,4812,23969,211083,4812,2722,37315,34553,61344,211083,23969
268,23969,2722,4812,23969,34553,4812,25429,4812,4812,2722
269,2722,34553,2722,2722,11607,23969,11607,53755,23969,34553
270,34553,11607,34553,34553,61344,2722,211083,45090,2722,11607
271,11607,61344,11607,11607,45090,34553,3246,35518,34553,61344
272,61344,45090,61344,61344,25429,11607,61344,62059,11607,45090
273,45090,37315,45090,45090,37315,61344,53755,23661,197204,37315
