,0,1,2,3,4,5,6,7,8,9
0,44217.0,44217.0,44217.0,44217.0,44217.0,44217.0,44217.0,44217.0,44217.0,44217.0
1,15802.0,37002.0,55699.0,15557.0,7018.0,7922.0,3329.0,3269.0,48161.0,21161.0
2,2860.0,39578.0,7922.0,7922.0,2860.0,39578.0,7922.0,7922.0,39578.0,7922.0
3,7713.0,7922.0,2860.0,2860.0,7713.0,7922.0,57789.0,57789.0,7922.0,57789.0
4,701.0,57789.0,7713.0,7713.0,701.0,57789.0,2860.0,2860.0,57789.0,2860.0
5,12874.0,2860.0,701.0,701.0,12874.0,2860.0,7713.0,7713.0,2860.0,7713.0
6,37002.0,7713.0,12874.0,12874.0,37002.0,7713.0,701.0,701.0,7713.0,701.0
7,3329.0,701.0,37002.0,37002.0,3329.0,701.0,12874.0,12874.0,701.0,12874.0
8,55990.0,12874.0,3329.0,3329.0,55990.0,12874.0,37002.0,37002.0,12874.0,37002.0
9,8075.0,37002.0,55990.0,55990.0,8075.0,37002.0,55990.0,55990.0,37002.0,55990.0
10,23523.0,55990.0,8075.0,8075.0,23523.0,55990.0,8075.0,8075.0,55990.0,8075.0
11,3215.0,8075.0,23523.0,23523.0,3215.0,8075.0,23523.0,23523.0,8075.0,23523.0
12,12392.0,23523.0,3215.0,3215.0,12392.0,23523.0,3215.0,3215.0,23523.0,3215.0
13,62538.0,3215.0,12392.0,12392.0,62538.0,3215.0,12392.0,12392.0,3215.0,12392.0
14,3320.0,12392.0,62538.0,62538.0,3320.0,12392.0,62538.0,62538.0,12392.0,62538.0
15,8075.0,62538.0,3320.0,3320.0,8075.0,62538.0,3320.0,3320.0,62538.0,3320.0
16,559.0,3320.0,8075.0,8075.0,559.0,3320.0,8075.0,8075.0,3320.0,8075.0
17,,8075.0,559.0,559.0,,8075.0,559.0,559.0,8075.0,559.0
18,2611.0,559.0,,,2611.0,559.0,,,559.0,
19,328400.0,,2611.0,2611.0,328400.0,,2611.0,2611.0,,2611.0
20,60350.0,2611.0,328400.0,328400.0,60350.0,2611.0,328400.0,328400.0,2611.0,328400.0
21,37002.0,328400.0,60350.0,60350.0,37002.0,328400.0,60350.0,60350.0,328400.0,60350.0
22,44746.0,60350.0,37002.0,37002.0,44746.0,60350.0,37002.0,37002.0,60350.0,37002.0
23,62538.0,37002.0,44746.0,44746.0,62538.0,37002.0,44746.0,44746.0,37002.0,44746.0
24,680.0,44746.0,62538.0,62538.0,680.0,44746.0,62538.0,62538.0,44746.0,62538.0
25,,62538.0,680.0,680.0,,62538.0,680.0,680.0,62538.0,680.0
26,56478.0,680.0,,,56478.0,680.0,,,680.0,
27,12400.0,,56478.0,56478.0,,,56478.0,56478.0,,56478.0
28,37002.0,56478.0,,12400.0,12400.0,56478.0,,12400.0,56478.0,12400.0
29,21928.0,,12400.0,37002.0,37002.0,,12400.0,37002.0,,37002.0
30,199064.0,12400.0,37002.0,39891.0,39891.0,12400.0,37002.0,39891.0,12400.0,39891.0
31,31213.0,37002.0,39891.0,21928.0,21928.0,37002.0,39891.0,21928.0,37002.0,21928.0
32,3320.0,39891.0,21928.0,199064.0,199064.0,39891.0,21928.0,199064.0,39891.0,199064.0
33,1221.0,21928.0,199064.0,3320.0,31213.0,21928.0,199064.0,3320.0,21928.0,3320.0
34,35518.0,199064.0,3320.0,1221.0,3320.0,199064.0,3320.0,1221.0,199064.0,1221.0
35,196621.0,3320.0,1221.0,35518.0,1221.0,3320.0,1221.0,35518.0,3320.0,35518.0
36,7018.0,1221.0,35518.0,196621.0,35518.0,1221.0,35518.0,196621.0,1221.0,196621.0
37,22927.0,35518.0,196621.0,7018.0,196621.0,35518.0,196621.0,7018.0,35518.0,7018.0
38,7420.0,196621.0,7018.0,22927.0,7018.0,196621.0,7018.0,22927.0,196621.0,22927.0
39,57370.0,7018.0,22927.0,7420.0,22927.0,7018.0,22927.0,7420.0,7018.0,7420.0
40,12400.0,22927.0,7420.0,57370.0,7420.0,22927.0,7420.0,57370.0,22927.0,57370.0
41,39544.0,7420.0,57370.0,12400.0,57370.0,7420.0,57370.0,12400.0,7420.0,12400.0
42,62538.0,57370.0,12400.0,39544.0,12400.0,57370.0,12400.0,39544.0,57370.0,39544.0
43,133612.0,12400.0,39544.0,62538.0,39544.0,12400.0,39544.0,62538.0,12400.0,62538.0
44,,39544.0,62538.0,133612.0,62538.0,39544.0,62538.0,133612.0,39544.0,133612.0
45,36926.0,62538.0,133612.0,,133612.0,62538.0,133612.0,,62538.0,
46,25159.0,133612.0,,36926.0,,133612.0,,36926.0,133612.0,36926.0
47,12793.0,,36926.0,25159.0,36926.0,,36926.0,25159.0,,25159.0
48,48112.0,36926.0,25159.0,12793.0,25159.0,36926.0,25159.0,12793.0,36926.0,12793.0
49,31404.0,25159.0,12793.0,48112.0,12793.0,25159.0,12793.0,48112.0,25159.0,48112.0
50,3320.0,12793.0,48112.0,31404.0,48112.0,12793.0,48112.0,31404.0,12793.0,31404.0
51,18199.0,48112.0,31404.0,3320.0,31404.0,48112.0,31404.0,3320.0,48112.0,3320.0
52,17465.0,31404.0,3320.0,18199.0,3320.0,31404.0,3320.0,18199.0,31404.0,18199.0
53,8447.0,3320.0,18199.0,17465.0,18199.0,3320.0,18199.0,17465.0,3320.0,17465.0
54,1955.0,18199.0,17465.0,8447.0,17465.0,18199.0,17465.0,8447.0,18199.0,8447.0
55,13030.0,17465.0,8447.0,1955.0,8447.0,17465.0,8447.0,1955.0,17465.0,1955.0
56,3269.0,8447.0,1955.0,13030.0,1955.0,8447.0,1955.0,13030.0,8447.0,13030.0
57,3320.0,1955.0,13030.0,3269.0,13030.0,1955.0,13030.0,3269.0,1955.0,3269.0
58,37002.0,13030.0,3269.0,3320.0,3269.0,13030.0,3269.0,3320.0,13030.0,3320.0
59,23523.0,3269.0,3320.0,37002.0,3320.0,3269.0,3320.0,37002.0,3269.0,37002.0
60,25135.0,3320.0,37002.0,23523.0,37002.0,3320.0,37002.0,23523.0,3320.0,23523.0
61,62538.0,37002.0,23523.0,25135.0,23523.0,37002.0,23523.0,25135.0,37002.0,25135.0
62,3320.0,23523.0,25135.0,62538.0,25135.0,23523.0,25135.0,62538.0,23523.0,62538.0
63,13041.0,25135.0,62538.0,3320.0,62538.0,25135.0,62538.0,3320.0,25135.0,3320.0
64,37002.0,62538.0,3320.0,13041.0,3320.0,62538.0,3320.0,13041.0,62538.0,13041.0
65,42003.0,3320.0,13041.0,37002.0,13041.0,3320.0,13041.0,37002.0,3320.0,37002.0
66,4713.0,13041.0,37002.0,42003.0,37002.0,13041.0,37002.0,42003.0,13041.0,42003.0
67,553.0,37002.0,42003.0,4713.0,42003.0,37002.0,42003.0,4713.0,37002.0,4713.0
68,10753.0,42003.0,4713.0,553.0,4713.0,42003.0,4713.0,553.0,42003.0,553.0
69,8522.0,4713.0,553.0,10753.0,553.0,4713.0,553.0,10753.0,4713.0,10753.0
70,8359.0,553.0,10753.0,8522.0,10753.0,553.0,10753.0,8522.0,553.0,8522.0
71,28556.0,10753.0,8522.0,8359.0,8522.0,10753.0,8522.0,8359.0,10753.0,8359.0
72,31798.0,8522.0,8359.0,28556.0,8359.0,8522.0,8359.0,28556.0,8522.0,28556.0
73,,8359.0,28556.0,31798.0,28556.0,8359.0,28556.0,31798.0,8359.0,31798.0
74,35558.0,28556.0,31798.0,,31798.0,28556.0,31798.0,,28556.0,
75,17488.0,31798.0,,35558.0,,31798.0,,17488.0,31798.0,17488.0
76,5617.0,,35558.0,17488.0,35558.0,,17488.0,5617.0,,5617.0
77,210303.0,17488.0,17488.0,5617.0,17488.0,17488.0,5617.0,210303.0,17488.0,210303.0
78,8522.0,5617.0,5617.0,210303.0,5617.0,5617.0,210303.0,8522.0,5617.0,8522.0
79,1853.0,210303.0,210303.0,8522.0,210303.0,210303.0,8522.0,1853.0,210303.0,1853.0
80,4758.0,8522.0,8522.0,1853.0,8522.0,8522.0,1853.0,4758.0,8522.0,4758.0
81,8551.0,1853.0,1853.0,4758.0,1853.0,1853.0,4758.0,8551.0,1853.0,8551.0
82,20712.0,4758.0,4758.0,8551.0,4758.0,4758.0,8551.0,20712.0,4758.0,20712.0
83,17488.0,8551.0,8551.0,20712.0,8551.0,8551.0,20712.0,17488.0,8551.0,17488.0
84,41881.0,20712.0,20712.0,17488.0,20712.0,20712.0,17488.0,41881.0,20712.0,41881.0
85,59504.0,17488.0,17488.0,41881.0,17488.0,17488.0,41881.0,17072.0,17488.0,17072.0
86,17072.0,41881.0,41881.0,59504.0,41881.0,41881.0,17072.0,2860.0,41881.0,2860.0
87,2860.0,17072.0,59504.0,17072.0,59504.0,17072.0,2860.0,,17072.0,
88,,2860.0,17072.0,2860.0,17072.0,2860.0,,553.0,2860.0,553.0
89,553.0,,2860.0,,2860.0,,553.0,39762.0,,39762.0
90,39762.0,553.0,,553.0,,553.0,39762.0,8447.0,553.0,8447.0
91,8447.0,39762.0,553.0,39762.0,553.0,39762.0,8447.0,8551.0,39762.0,8551.0
92,8551.0,8447.0,39762.0,8447.0,39762.0,8447.0,8551.0,30722.0,8447.0,30722.0
93,30722.0,8551.0,8447.0,8551.0,8447.0,8551.0,30722.0,44869.0,8551.0,44869.0
94,44869.0,30722.0,8551.0,30722.0,8551.0,30722.0,44869.0,21928.0,30722.0,21928.0
95,21928.0,44869.0,30722.0,44869.0,30722.0,44869.0,21928.0,396969.0,44869.0,396969.0
96,396969.0,21928.0,44869.0,21928.0,44869.0,21928.0,396969.0,27882.0,21928.0,27882.0
97,27882.0,396969.0,21928.0,396969.0,21928.0,396969.0,27882.0,786.0,396969.0,786.0
98,786.0,27882.0,396969.0,27882.0,396969.0,27882.0,786.0,,27882.0,
99,39891.0,786.0,27882.0,786.0,27882.0,786.0,31213.0,31213.0,786.0,31213.0
100,56030.0,31213.0,786.0,31213.0,786.0,31213.0,56030.0,56030.0,31213.0,56030.0
101,133289.0,56030.0,31213.0,56030.0,133289.0,56030.0,35558.0,35558.0,56030.0,133289.0
102,16509.0,35558.0,56030.0,,56030.0,35558.0,133289.0,133289.0,35558.0,16509.0
103,45935.0,133289.0,133289.0,133289.0,16509.0,133289.0,16509.0,16509.0,133289.0,45935.0
104,12576.0,16509.0,16509.0,16509.0,45935.0,16509.0,45935.0,45935.0,16509.0,135629.0
105,135629.0,45935.0,45935.0,45935.0,12576.0,45935.0,135629.0,135629.0,45935.0,4771.0
106,4771.0,135629.0,12576.0,135629.0,135629.0,135629.0,8636.0,8636.0,135629.0,35558.0
107,8412.0,8636.0,135629.0,4771.0,8636.0,8636.0,4771.0,4771.0,8636.0,12576.0
108,16509.0,4771.0,4771.0,12576.0,4771.0,4771.0,59504.0,59504.0,4771.0,2856.0
109,16509.0,12576.0,8636.0,2856.0,2856.0,12576.0,12576.0,12576.0,12576.0,56728.0
110,513.0,2856.0,2856.0,8636.0,8412.0,2856.0,2856.0,2856.0,2856.0,16509.0
111,26457.0,56728.0,8412.0,56728.0,56728.0,56728.0,56728.0,56728.0,56728.0,513.0
112,16509.0,16509.0,56728.0,16509.0,16509.0,16509.0,16509.0,16509.0,16509.0,16509.0
113,45011.0,513.0,16509.0,513.0,16509.0,513.0,513.0,513.0,513.0,8412.0
114,16202.0,16509.0,513.0,8412.0,513.0,16509.0,16509.0,16509.0,16509.0,16202.0
115,12083.0,8412.0,16509.0,16509.0,16509.0,8412.0,16202.0,8412.0,8412.0,38926.0
116,45102.0,16202.0,45011.0,45011.0,45011.0,16202.0,38926.0,16202.0,16202.0,12083.0
117,3301.0,38926.0,16202.0,16202.0,16202.0,38926.0,12083.0,38926.0,38926.0,45102.0
118,51561.0,12083.0,38926.0,12083.0,38926.0,12083.0,45102.0,12083.0,12083.0,59504.0
119,15943.0,45102.0,12083.0,16509.0,45102.0,45102.0,16509.0,45102.0,45102.0,45011.0
