,0,1,2,3,4,5,6,7,8,9
214,2852,6830,35661,56611,45355,5603,1140,2613,9105,39647
215,51483,13101,200801,25441,12496,196621,31122,1140,198570,56933
216,203296,208627,24877,16300,49800,44673,31036,35239,25133,3274
217,196687,27678,37074,201701,29084,17356,45345,16796,204332,42919
218,25291,52130,56427,42306,202872,8402,50825,50825,6848,44489
219,8522,3320,12389,17552,15964,199298,29314,57269,35518,8447
220,393886,134877,210025,6877,25581,2470,51918,204165,21176,47698
221,21299,12886,60833,35382,202032,15598,41451,24786,50247,204786
222,262149,52431,6373,1237,22742,40809,15954,9166,20115,53184
223,39891,27770,62184,200386,21013,20853,9607,45838,33788,25
224,51495,41405,205775,203953,2549,1270,51873,4922,47217,8220
225,204880,42961,42313,3352,34695,15165,3245,41009,29208,18199
226,42676,35754,12768,3226,41302,42303,25515,50668,49377,42905
227,57707,4804,63771,8881,51184,52,30298,6360,49931,206066
228,14907,198977,43709,43541,13036,1955,29086,204064,8447,202605
229,17819,16347,34779,31798,7470,198161,12714,62275,45935,1901
230,137120,29399,64073,134877,47132,37153,34553,41096,204708,200761
231,48379,30851,57199,208764,28753,39083,40961,16247,8208,31138
232,4474,395075,16637,64112,267,12556,14988,812,11427,2259
233,4755,54594,328049,26347,41327,25220,63479,27828,23181,212647
234,199758,16004,5603,31461,2504,39931,20694,199181,29396,43142
235,47447,47116,31027,9268,8311,263209,36924,208210,42961,7782
236,41843,49472,45025,198068,35598,49673,44943,8728,51032,208139
237,34093,37074,11815,60840,28685,134220,22458,1237,29504,57503
238,58224,206177,50163,199298,198657,199853,201091,197318,44244,47834
239,681,24904,8708,27733,10753,197029,29084,12322,7122,44303
240,43888,15540,26292,21079,208425,21859,15372,61174,395853,58475
241,51255,43727,49169,35432,48282,29247,35352,29624,16331,34525
242,23881,10098,24550,40809,37187,39384,46293,19255,15879,42455
243,7690,28768,328228,19016,9147,25255,52361,7850,27879,11708
244,4713,56611,42009,201155,11708,209,208139,15133,1273,9026
245,50324,199846,50392,35600,50343,17804,29119,15605,207306,18403
246,49673,43097,50166,8641,29226,57843,35754,28891,44417,15600
247,25248,60983,34760,15763,8402,25543,57929,3663,200114,57571
248,43942,200155,5610,28851,200155,51184,206548,202605,12793,200635
249,2552,60294,8764,198060,31798,204957,8881,12714,25429,12714
250,327813,200334,31337,9182,37640,1887,52468,34659,39544,15544
251,43016,208422,34878,34687,2852,55805,49223,51960,25106,203478
252,54858,4616,63927,4844,24550,30892,17934,31727,10961,10242
253,8636,17804,50818,28330,34568,202870,17488,23031,64230,299
254,7642,37100,59689,31250,40285,50673,204880,1101,8311,43205
255,48217,12346,28760,43406,11664,210303,9268,35320,9050,9506
256,8369,56791,49779,48642,208627,44769,8674,201211,33991,25054
257,28851,398355,27800,39310,44395,20794,198060,3927,198668,51836
258,60840,12426,39392,205535,21430,719,12767,196687,20845,5610
259,45935,62275,3326,60288,4538,35592,15943,34936,59504,8473
260,41872,64238,202078,21409,44332,11172,513,33185,49254,8670
261,8648,8763,60470,48969,30722,35348,197765,29512,48328,5588
262,27831,43442,43442,15301,47787,201126,6407,17054,37126,31727
263,39551,395400,132796,39861,35368,197317,8346,55,201843,28099
264,39931,43205,199181,50392,209198,31898,59507,62105,8758,37611
265,8427,48152,51395,36236,51263,27660,12779,42093,203953,32425
266,56534,42303,9198,41727,39775,42819,51346,205246,48642,44024
267,30764,46997,12271,197207,61157,4766,11426,59504,50163,41722
268,43996,44712,60810,16019,29504,16347,25192,47232,16302,200114
269,16796,6848,20676,11815,59504,43541,13045,43942,23523,51184
