,0,1,2,3,4,5,6,7,8,9
93,51685,31643,28987,50245,35719,25718,35408,27659,33296,34831
94,27321,7021,15098,29439,25785,20553,21529,12873,21411,26908
95,18822,4597,619,20128,17961,2973,19855,6851,6944,15794
96,326,3906,4344,1419,756,604,1255,933,4376,869
97,2755,11268,25078,1001284,29643,4653,2783,11632,33250,1001004
98,1001905,1001015,1001009,4344,28492,1001369,1001839,1001924,1000434,19632
99,1001302,1001978,1001917,31513,1001708,1002233,1001254,1001259,1001692,1268
100,55254,1003206,1002423,1002119,52469,1003160,53234,1001742,54442,1001341
101,50499,50828,33407,1000114,1001951,52412,1000178,34097,1000845,52598
102,10928,17058,18915,23077,1018,33649,20629,13654,20621,21351
103,51173,23488,23813,32099,32434,24093,50614,23853,35441,50598
104,20397,19789,19619,22643,27387,19700,29795,19658,19840,24882
105,11081,4903,6559,16716,12946,2171,19801,10074,13526,18138
106,6572,20118,20234,4613,6576,6956,52,6878,6663,4378
107,17032,32930,23249,2256,19671,20673,16998,2273,30203,1001761
108,1001692,1001670,1001332,10826,1001386,1001330,1001762,1001901,1001377,30958
109,1001018,1001913,1001918,2442,1001925,1001735,1001067,1001274,1001915,11828
110,21026,54196,21026,28093,52843,54525,50552,1002274,52589,1001604
111,54082,54580,54228,53179,1002116,52843,2093,52121,1003110,53752
112,18601,6649,6388,26726,3658,19302,21050,24725,17423,15039
113,50736,33253,28796,34856,35670,34438,51491,29782,33522,34498
114,21566,22072,19362,26600,26077,19597,21821,14784,21842,19591
115,16130,3856,652,18798,10813,10378,12933,452,10003,10932
116,2223,3327,706,869,4261,1202,1207,2501,3780,6810
117,25078,2783,17502,1001842,24470,56,31525,32203,32052,1001708
118,1001726,2234,3178,20354,1001337,53533,1001678,1001708,52343,29393
119,1001278,1001900,1001702,11790,1001834,1001932,1001377,1001334,1001932,16146
120,1001494,1001575,1000071,1003257,28714,55075,53724,1002651,53852,1001646
121,50862,52461,53503,33706,31993,51973,1000610,55005,1002867,53905
122,20374,2016,390,15253,14203,28477,6388,6898,19324,10576
123,31945,28760,24116,31867,31782,32717,31558,29741,33927,51001
124,30563,19806,18720,26083,22894,21470,27746,15098,21408,21295
125,13982,1083,6687,16135,12713,4088,10188,1230,14319,12277
126,6321,22118,12325,6863,626,10100,2671,4615,4756,6476
127,717,12360,17151,1000431,24329,22098,21567,17214,11950,1001286
128,1001762,1001290,1001272,2147,1001289,21580,1001728,1001831,1001370,21308
129,1001043,1001842,1001684,23948,1001900,1001691,33293,1001373,1001690,27593
130,1003205,1000486,1001352,1001960,52860,1003024,54986,1002766,53915,1000651
131,50107,50805,35751,50672,1002484,50750,55031,50644,1002460,53485
132,28194,13128,23127,20252,14037,28930,10403,24963,30797,14360
133,35037,31021,30835,28879,30613,29557,32233,31561,31302,32528
134,23216,11118,13996,24281,24645,24096,20727,22950,21588,21750
135,13054,6932,3732,14099,18682,2071,12451,6946,18355,7002
136,6434,6999,19373,6672,6117,3717,3113,910,7031,3310
137,31967,29310,17569,1001918,14311,14529,14630,877,2783,1001285
138,1001912,1001278,54112,28973,1001284,1001039,1001924,1001718,1001021,2536
139,3178,1001848,1001851,17174,1001906,1001924,1001073,4194,1001744,28943
140,54662,55494,26698,6461,54436,53762,54461,55443,28915,53328
141,53260,35083,50394,50142,1001893,50528,55541,51636,54779,53437
142,19310,14577,21099,6053,24098,15357,16061,3715,815,18835
143,35229,23288,23474,50005,33397,31601,32192,23052,50297,34602
144,20180,20217,17918,30355,27635,19920,21414,16928,20059,21271
145,11487,6563,3596,15644,14752,11243,19468,2274,14184,11066
146,363,326,27792,2261,6932,6502,6759,3274,3636,2020
147,32317,1226,12800,1001029,30964,16693,28318,31963,27593,1001841
148,1001832,4194,52490,10755,27102,1000312,1001673,1001696,1001014,11069
149,12162,1002043,1001931,24520,1001842,1001923,1001045,1000434,1001831,22963
150,55646,1000942,1003212,1002946,52284,55471,54407,1001407,50393,1002801
151,51663,52746,52969,50276,54575,54649,1002524,51975,53438,54878
152,12566,12993,21345,27538,10403,13205,12538,18192,14577,4851
153,28331,32868,28432,51172,50989,28860,50020,24551,51215,34653
154,21819,21867,19206,28347,22873,18047,24920,22054,29610,22980
155,11990,2413,10070,15820,12474,6519,17841,11586,14129,15022
156,3798,4243,25341,4446,6541,3205,6496,1372,3891,4485
157,19332,19671,32052,1001375,14740,24539,17151,17153,29643,1001705
158,1001701,1001663,1001014,13488,1001332,1001294,1001735,1002046,1001335,4332
159,1001004,1001701,1001841,17209,1001729,1001857,1001008,3131,1001711,17174
160,1002316,55084,32574,54898,52740,33340,53453,6465,52914,1000170
161,52908,52327,31255,55270,27130,33154,1002709,50321,1002123,33192
162,19324,22878,6580,12803,6667,12786,18896,19717,26380,6280
163,50558,24903,28392,34097,34930,23580,35561,25757,50898,33376
164,22073,21721,15928,22429,30990,21472,22427,15099,26656,26444
165,18350,6573,6081,13678,18540,11174,11731,6541,16676,11200
166,3637,10811,2400,911,6926,10070,3102,11079,6675,4850
167,24336,14043,1226,1001900,31770,2049,15734,16981,17064,1001918
168,1001697,1001277,1001386,3913,1001666,1001011,1001922,1001991,54938,4876
169,1001012,1001923,1002402,32317,1001687,1001837,1000430,1001273,1001935,28493
170,55706,50330,1002539,1002101,51398,53927,55224,1001508,53983,1003162
171,53805,34841,31393,54704,23984,53063,1003171,34223,1002740,53982
172,3588,6773,13244,6486,11225,19887,19414,12428,4938,21031
173,31211,24970,21436,30270,32663,21411,31468,32356,33934,50331
174,20795,19206,12430,23360,29535,21568,27606,18244,24915,28278
175,11525,6842,459,17997,16156,4613,12617,6812,16297,15233
176,6878,1497,20673,2057,790,4615,4286,6630,2023,6557
177,30026,22480,27593,1001915,1428,13488,17502,29425,24329,1001849
178,1001830,12162,1001264,22377,1001029,1000998,1001931,1001905,1000998,16665
179,16100,1001684,1001704,17131,1001915,1001690,1001336,1001376,1001827,3282
180,54223,55138,1001950,1000661,55593,55484,51438,12651,35403,18873
181,53234,51160,50552,54497,1001126,34016,1003071,33106,1001034,33582
182,24940,4334,23017,13821,20595,25885,20188,209,12108,12144
183,32633,32715,32561,32434,34940,30290,32202,32514,51743,30677
184,19304,11880,16884,24288,29633,12014,21204,22305,30822,26271
185,19752,6357,3555,20584,13975,24,20482,611,11710,15835
186,6642,159,27740,846,6606,4133,6211,7041,2946,2694
187,22480,17221,10019,1001386,31513,3192,29622,14049,20291,1001681
188,1001696,21580,1001013,21954,1000438,1001037,1001727,1001709,1001044,20354
189,1001013,1001920,1001845,23254,1002043,1002058,1001287,1001018,1001996,30026
190,1002881,1000069,1002075,1000929,53705,1003123,53041,52166,54142,1002991
191,53548,53684,51975,55358,26340,34951,55778,50027,1002231,51195
