,0,1,2,3,4,5,6,7,8,9
153,212003,1836,203228,45014,42652,21412,55836,6724,28788,28891
154,51871,20860,3327,48344,12824,12414,20485,21127,15930,42905
155,42905,10745,41690,28753,8641,2611,60798,201211,12709,60072
156,34605,48149,5410,199853,3257,199103,61438,5617,48715,59715
157,41710,9198,41722,44673,57843,27733,201211,8359,34602,57214
158,51035,25192,12874,206066,51184,1955,31042,8767,197207,1901
159,42908,43708,198668,20880,25248,25512,200114,43413,48661,8251
160,49734,328137,2907,201430,23862,54825,17948,199571,6147,18516
161,263703,56630,39551,22927,52322,5516,209864,23089,31143,30600
162,9269,24390,15630,14522,54858,34362,63318,328114,7514,204754
163,38635,42580,45102,23951,197422,327821,134944,20798,6893,8661
164,50304,204232,13026,39326,29405,9186,6079,45899,205790,199246
165,11114,44024,22894,208927,24956,31069,40980,8953,44084,59970
166,52029,25151,47169,39648,15894,1403,25428,39289,207803,198561
167,201123,200761,61169,60258,10961,42717,44384,20677,50633,38064
168,13178,59105,14080,13331,41931,60258,63834,199244,5468,29695
169,12816,2588,51483,61343,21246,12579,20677,39835,15623,43148
170,209915,13246,61189,202872,8953,198452,201367,2485,396982,20755
171,8334,2857,34605,43478,204092,12772,49223,27678,196745,15817
172,12271,34984,48642,50633,51468,52048,48957,34612,24586,49588
173,47447,5617,57675,202288,12414,1103,328453,197317,45025,50585
174,9268,201838,51792,43557,60111,49560,21131,57269,12695,29555
175,39650,2259,208261,202422,205246,8820,43289,43097,202870,56568
176,16004,199846,204279,20853,51018,211101,20904,13037,50469,12586
177,35244,39153,205246,39087,8331,27828,60879,50448,48089,8427
178,25513,42652,29084,49505,28725,20676,20880,24689,62371,553
179,57069,29086,206548,8764,15614,57728,5610,198668,57728,29134
180,17552,11708,30640,27770,22884,46303,33876,36817,209198,9329
181,33876,27411,12222,397142,48252,9430,11317,7377,23031,38796
182,15836,395089,51943,59128,52314,9008,557,5739,56030,56728
183,2907,59554,202914,5576,8680,17451,208927,43127,35007,34781
184,35456,211670,20857,3208,48155,18399,39816,35467,33763,200736
185,203352,208006,3450,23483,35816,202113,29008,56535,5470,208332
186,205934,31543,198721,202605,1109,22894,56433,12764,25486,61211
187,210278,15974,58273,61189,34587,208183,57329,201588,3249,46309
188,60415,41095,8580,21700,61189,51234,17054,33823,50247,51375
189,21263,35061,13127,35640,2614,15598,62225,15683,47623,136972
190,28000,35378,59775,35540,48149,15704,33984,16353,2495,24751
191,6821,41405,1133,35179,198260,12897,3329,33080,15826,24586
192,199468,208139,20810,8726,13101,44539,12931,204092,41018,44769
193,199412,49624,8540,198260,41341,42409,8228,25220,35141,50345
194,20900,56300,48293,1213,201155,62371,29580,15493,31317,15693
195,199181,41354,14061,39650,201211,196745,200129,42622,33983,48481
196,2108,31036,50710,43709,20712,49813,35574,43142,31042,34779
197,12303,20904,50222,201211,43317,55392,61400,207788,12757,203296
198,50911,51515,60294,12552,20676,8708,8447,44303,12611,13188
199,12767,44712,29504,20676,29134,47232,29134,43709,57069,204064
200,48440,32100,32329,25145,205893,27770,6939,11090,202632,264744
201,27883,136988,46416,18516,4851,208907,45090,208814,4800,27800
202,28728,37054,206701,27843,395089,327831,3,201686,42227,397168
203,398355,43408,13121,43848,31012,41489,139002,13273,43847,15022
204,198024,8386,13489,30892,24951,49941,29287,209974,59970,207036
205,196742,42675,26167,56655,61049,42209,59536,42968,7992,19693
206,197227,20911,207156,204957,199554,14291,35323,9205,134326,56588
207,24589,25135,8399,49478,38064,9009,11776,41451,35714,60924
208,49560,12778,207375,61135,206718,205028,27,8680,197669,210036
209,45011,204652,15401,200862,39857,44549,29396,137409,43384,40980
210,20875,61400,45184,196687,205206,44134,198161,48471,17934,24722
211,47623,21412,31287,48152,205678,62040,6720,16409,9146,1764
212,239,50166,47304,20686,553,62336,12480,39534,15133,42387
213,57503,9145,62275,2611,52212,12374,2818,8391,208210,52000
214,6327,141371,41710,35266,42673,9031,24904,62371,12897,48217
215,48147,48146,34936,34549,15556,20912,28753,44673,59908,39578
216,25291,203201,15133,15669,2914,34123,198385,33915,12480,202196
217,15788,50911,28917,44417,200953,17523,48670,20694,34574,9198
218,48293,60294,1955,209456,12322,12859,12389,3209,63949,13101
219,208712,13036,206420,33915,30764,196687,49931,29504,208712,42908
220,201106,11888,132268,8038,10753,17488,395965,24309,328262,203556
221,23481,19331,134116,61215,396515,30938,26457,198203,50979,10796
222,39020,395685,140443,132796,7575,8551,7514,5645,63311,197695
223,6128,52697,48635,29680,8896,61169,18209,43910,202716,15502
224,41230,15510,207642,8821,47169,131937,37061,35530,57169,38987
225,211613,48956,62416,201220,199837,35467,208323,47283,199588,202468
226,38987,208425,44297,33923,16188,47420,43566,60258,205028,5397
