,0,1,2,3,4,5,6,7,8,9
0,701.0,1136.0,15943.0,44217.0,6805.0,36352.0,35237.0,34019.0,12389.0,24904.0
1,680.0,6799.0,200031.0,51698.0,2514.0,3209.0,2860.0,1836.0,4766.0,24309.0
2,15169.0,852.0,134220.0,3215.0,28685.0,50858.0,12812.0,11351.0,7247.0,57695.0
3,27833.0,52000.0,48846.0,200736.0,13045.0,12322.0,42120.0,15962.0,25184.0,51346.0
4,553.0,21263.0,2119.0,50316.0,3209.0,15796.0,49420.0,12775.0,2516.0,22047.0
5,20880.0,3320.0,8708.0,2119.0,34971.0,51944.0,21390.0,56910.0,2852.0,6720.0
6,8473.0,3320.0,3320.0,29114.0,12874.0,35731.0,39878.0,6855.0,13037.0,20712.0
7,,12322.0,12322.0,2860.0,12322.0,3320.0,,12322.0,12322.0,2860.0
8,2860.0,2860.0,2860.0,3320.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
9,42580.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
10,34347.0,701.0,63949.0,62538.0,201123.0,5645.0,33915.0,7545.0,3209.0,60288.0
11,209.0,207995.0,,45828.0,36352.0,13037.0,16509.0,3255.0,5617.0,201035.0
12,7922.0,577.0,17676.0,1916.0,812.0,32437.0,2856.0,209.0,6597.0,11351.0
13,42610.0,8788.0,5408.0,12570.0,16125.0,3209.0,24837.0,20811.0,5410.0,3243.0
14,6830.0,49779.0,137.0,57675.0,44053.0,201091.0,3320.0,39375.0,16298.0,3209.0
15,3320.0,41364.0,2119.0,15557.0,24679.0,15994.0,57670.0,680.0,16086.0,23855.0
16,3320.0,3320.0,3320.0,3209.0,29125.0,1200.0,3265.0,8893.0,25376.0,36236.0
17,,12322.0,12322.0,2860.0,8228.0,3320.0,12322.0,12322.0,12322.0,2860.0
18,2860.0,2860.0,2860.0,3320.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
19,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,51207.0
20,7018.0,3215.0,12110.0,3215.0,3215.0,13036.0,8881.0,37002.0,1136.0,45090.0
21,202870.0,9136.0,3243.0,5089.0,62214.0,203937.0,5645.0,3209.0,47583.0,10796.0
22,28118.0,60924.0,19171.0,12008.0,4764.0,,1734.0,209.0,37468.0,38195.0
23,206238.0,205479.0,15830.0,12793.0,34779.0,,56724.0,62173.0,3303.0,35710.0
24,61343.0,719.0,3243.0,206238.0,1759.0,20626.0,3320.0,8402.0,15600.0,553.0
25,57187.0,15744.0,8779.0,57370.0,15744.0,327947.0,3320.0,20473.0,206701.0,30722.0
26,5379.0,3320.0,3320.0,33915.0,8881.0,8331.0,8402.0,206238.0,29449.0,207788.0
27,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
28,2860.0,2860.0,2860.0,3320.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
29,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
30,25412.0,204754.0,38008.0,,24560.0,8468.0,35891.0,9829.0,2516.0,12400.0
31,7922.0,,45184.0,20712.0,5089.0,202329.0,24940.0,3215.0,202422.0,2516.0
32,701.0,64112.0,3741.0,3215.0,6871.0,45725.0,51088.0,701.0,327707.0,55569.0
33,22047.0,202094.0,3320.0,31042.0,29695.0,5468.0,61189.0,25596.0,3352.0,13045.0
34,3320.0,27651.0,9070.0,33915.0,5408.0,25513.0,,21034.0,203641.0,50266.0
35,52063.0,5089.0,201971.0,61958.0,30971.0,12322.0,1241.0,16019.0,49808.0,5617.0
36,39650.0,3320.0,3320.0,200567.0,20612.0,5432.0,12389.0,12579.0,3320.0,39392.0
37,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
38,2860.0,2860.0,2860.0,3320.0,2860.0,42580.0,2860.0,2860.0,49941.0,3320.0
39,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
40,3269.0,701.0,47583.0,,12389.0,17676.0,9198.0,9121.0,13781.0,2860.0
41,7922.0,15557.0,852.0,33915.0,49734.0,12322.0,327724.0,3320.0,28512.0,1136.0
42,3215.0,,7545.0,327859.0,327750.0,199244.0,8412.0,46375.0,7922.0,7922.0
43,44600.0,3209.0,5089.0,205046.0,2119.0,57033.0,31246.0,3320.0,6805.0,
44,203228.0,206238.0,44124.0,56329.0,553.0,43754.0,58224.0,8271.0,3265.0,8612.0
45,13285.0,28725.0,1759.0,22047.0,50266.0,205493.0,13178.0,680.0,12611.0,29081.0
46,29695.0,15894.0,3320.0,13306.0,20766.0,39608.0,2119.0,44066.0,48147.0,39923.0
47,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
48,2860.0,2860.0,2860.0,3320.0,42580.0,2860.0,2860.0,2860.0,2860.0,3320.0
49,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
50,47196.0,47583.0,7018.0,3215.0,7922.0,4804.0,20115.0,3320.0,41437.0,53755.0
51,5385.0,3320.0,20634.0,24560.0,4685.0,3265.0,1257.0,33915.0,3320.0,262913.0
52,,16509.0,6805.0,7922.0,262149.0,10796.0,4771.0,7922.0,1734.0,701.0
53,52000.0,7642.0,8515.0,204151.0,16591.0,3209.0,47169.0,51570.0,25255.0,13041.0
54,203201.0,42642.0,203228.0,59789.0,,12874.0,48284.0,37100.0,8447.0,3269.0
55,39093.0,15169.0,202422.0,24776.0,8473.0,202536.0,50266.0,35266.0,39605.0,35328.0
56,201825.0,3320.0,3320.0,49505.0,5396.0,42306.0,3320.0,52048.0,15169.0,8670.0
57,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
58,2860.0,2860.0,2860.0,,24768.0,2860.0,2860.0,2860.0,2860.0,3320.0
59,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
60,7018.0,17552.0,3209.0,51167.0,208687.0,7850.0,205100.0,803.0,29695.0,2514.0
61,7018.0,34757.0,41843.0,5769.0,7018.0,28785.0,8708.0,34385.0,7018.0,20115.0
62,20115.0,54858.0,23752.0,12008.0,1213.0,701.0,21659.0,5645.0,46375.0,
63,3243.0,1680.0,12480.0,197227.0,49100.0,39567.0,136787.0,5607.0,8758.0,58224.0
64,56478.0,42306.0,3269.0,5089.0,33915.0,12302.0,47447.0,56911.0,12662.0,3269.0
65,,202422.0,15817.0,39608.0,5432.0,43557.0,3209.0,1764.0,12552.0,8422.0
66,5432.0,51417.0,3320.0,1140.0,37680.0,12322.0,25509.0,200675.0,24482.0,57131.0
67,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
68,2860.0,2860.0,2860.0,3320.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
69,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
70,17117.0,47583.0,11427.0,8636.0,7922.0,141815.0,22773.0,12727.0,8473.0,27882.0
71,7922.0,3320.0,3320.0,44030.0,206067.0,7713.0,7922.0,12350.0,42298.0,39912.0
72,7922.0,8612.0,11426.0,264605.0,7922.0,22646.0,786.0,10796.0,15169.0,2110.0
73,1257.0,197227.0,47992.0,6830.0,206594.0,3209.0,13037.0,8362.0,59397.0,1901.0
74,8228.0,5432.0,27364.0,59507.0,201986.0,16019.0,3209.0,553.0,3269.0,41696.0
75,42387.0,8427.0,204279.0,212865.0,48344.0,6871.0,48969.0,22894.0,20712.0,41090.0
76,58299.0,3320.0,3320.0,5617.0,50620.0,41998.0,5089.0,29527.0,48089.0,12874.0
77,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
78,2860.0,2860.0,2860.0,12912.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
79,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,42580.0,2860.0,2860.0,12322.0
80,4755.0,13489.0,62538.0,2860.0,198385.0,45011.0,7922.0,2860.0,203065.0,31898.0
81,9121.0,64444.0,,12479.0,39767.0,6830.0,37002.0,206008.0,31736.0,20115.0
82,7922.0,6327.0,5650.0,4049.0,5650.0,13030.0,27017.0,2856.0,701.0,3215.0
83,8865.0,39351.0,50345.0,3320.0,3243.0,8881.0,3215.0,60294.0,,206314.0
84,47132.0,44084.0,37100.0,37153.0,35699.0,6830.0,13037.0,41733.0,31633.0,3209.0
85,34187.0,5378.0,50012.0,20880.0,15630.0,766.0,553.0,7545.0,20880.0,13058.0
86,31042.0,3320.0,3320.0,39617.0,202422.0,12389.0,12578.0,34056.0,20612.0,3292.0
87,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
88,2860.0,2860.0,2860.0,3320.0,2860.0,2860.0,2860.0,2860.0,2860.0,3320.0
89,2860.0,2860.0,2860.0,12322.0,2860.0,2860.0,2860.0,2860.0,2860.0,12322.0
90,17072.0,8151.0,33363.0,267797.0,44512.0,19693.0,3215.0,3352.0,7922.0,48854.0
91,5089.0,6805.0,680.0,7922.0,62538.0,29014.0,51604.0,12578.0,9370.0,7922.0
92,852.0,20001.0,,22548.0,18403.0,812.0,36444.0,3215.0,7922.0,3215.0
93,61189.0,29680.0,8767.0,30722.0,1136.0,6799.0,28876.0,13037.0,852.0,27882.0
94,3320.0,206062.0,35612.0,719.0,50825.0,200114.0,50998.0,3216.0,34878.0,3209.0
95,201860.0,8632.0,8412.0,13036.0,35046.0,559.0,33915.0,197564.0,12008.0,15435.0
96,3320.0,3320.0,3320.0,3209.0,196616.0,56639.0,3245.0,16202.0,20712.0,1257.0
97,12322.0,12322.0,12322.0,2860.0,12322.0,3320.0,12322.0,12322.0,12322.0,2860.0
