asn,hege
57344,93.06138590354743
30722,9.842732454127919
20485,625.9600896221265
12297,23.100142147759872
36873,15.235016465996091
16397,32.74438271991505
12302,82.53684536670468
20495,5.2022959519302585
202766,44.9757798156353
12301,43.9765764866902
38930,9.000718453699989
32787,426.4452446936028
12310,60.8709532883481
8218,158.16314905432307
8220,692.6877843407466
327708,40.42285776314674
43561,24.454453841131123
6181,39.74785721590722
4134,214.85433709628836
47147,50.41934457981373
28716,67.30358603927253
262191,24.026313151460823
262195,1.635229223248732
26677,25.887055260669538
43061,33.945562488367216
24631,40.17327715332822
55352,44.508709841903205
25248,20.06276780285158
8251,16.87607533823264
30781,100.68793294607194
62,55.10240920987257
45117,66.54905088937488
262206,37.998723595234246
2110,10.239306992062172
2116,61.90542561982743
12357,56.6949362930896
8262,44.3295075010041
2119,111.420156054791
61512,24.2475006521579
10310,34.46870599562867
20552,20.574944584533824
200780,6.556565575508535
41039,19.678134289912958
81,27.431478579113968
20562,71.9970857431972
4181,22.81433368197346
28761,49.91154116292028
45147,38.14829304449911
266233,35.43222173447
12389,943.8700029589268
196709,18.5844954459184
101,29.52475557224139
2152,77.8425249499979
327782,21.39691660769078
264293,22.193692303143553
34927,31.212901324913798
12400,32.176994126747104
55410,108.44938353869098
8308,36.73071130823155
22645,31.565538533924315
12406,41.32245219813521
45177,32.695204189659144
30844,158.78452885065215
22652,47.99396586498226
61568,327.7310799396552
47232,44.16699162951401
36994,19.583108244464523
4230,455.8199738615783
41095,50.356930402597875
45194,23.09595803164132
8331,13.819107612986688
12430,70.86997726075859
262287,4.591518083216008
24724,37.27424766180156
137366,32.51600871068918
137367,23.18430142906911
20632,37.327539700778416
2200,36.72152747701294
61595,4.806374727978925
61599,70.204842798119
24739,16.79493071707277
8359,378.1427105000834
34984,164.46781907969847
266409,21.436712562808136
24748,0.31041686197529006
174,8738.582395179323
133296,38.271068425302694
26801,38.261306953064214
6325,16.60710053579072
8374,19.623043312298314
6327,115.6194201714491
35000,27.730198871807126
10429,163.33088914912028
12479,53.521475609031185
137409,42.38398268547247
43201,35.27782726551581
39107,0.9237342986729501
20676,7.611293908815904
202,65.19141385438026
266445,18.99546641273931
8400,84.79302027662574
209,799.6572079765875
24785,78.06154816467459
262355,53.41718839048582
59605,44.125615762529364
49367,10.87844604763238
8412,24.089679876228352
59613,1.0000003338561527
37084,21.59075134082572
4323,1.0909092578305315
8422,23.758642090193252
