asn,hege
4817,2.00311177060121e-06
4844,3.20280972891783e-06
17117,2.66327632644308e-06
140405,1.75351894041534e-06
29791,0.000211067091087939
29606,1.75291001178216e-06
9304,0.000701528106066276
58453,0.0199228199270918
58807,2.25351649050439e-05
38803,1.66925290243375e-06
9723,7.69418555936901e-05
12222,3.67235142663317e-06
17819,0.000151037956097213
13984,1.64317331183676e-05
45437,7.19412999583618e-06
9443,0.000493278694980941
17918,1.25195001224314e-05
25886,1.25194837081324e-05
30215,1.25194837081324e-06
10113,9.51482009304783e-06
45510,6.42493439147099e-06
9283,6.67706673196339e-07
45763,1.3073105240846e-05
55561,3.00468002938352e-06
55581,1.50234001469176e-06
55752,1.50233804497589e-06
9652,1.031168106172e-05
19527,0.000473500135100351
134067,2.31162095584615e-06
132347,1.16848667809359e-06
45269,1.44508217655797e-06
58921,5.00780004897254e-07
132245,1.00156000979451e-06
58940,2.25351002203764e-06
56294,1.99303494260508e-06
55884,2.00312001958902e-06
132405,2.11005981485976e-06
133130,6.67704793593098e-07
132627,5.00780004897254e-07
14127,1.47727920121046e-05
134555,8.06715817770597e-06
58927,1.00156000979451e-06
45780,9.51468448723295e-06
56074,1.66926668299085e-07
58408,6.67706673196339e-07
9650,7.44491964510275e-05
134844,6.67705797767063e-07
134138,8.40031766604445e-07
45226,5.84238515851813e-07
134369,2.22846810004757e-05
24183,5.82357512667805e-06
396356,1.11582247930327e-05
134090,3.50549878322227e-06
4913,2.26965454103834e-05
138928,1.66926668299085e-07
9714,8.01246957320475e-06
138475,3.33851523661789e-07
24375,1.66926668299085e-07
15830,0.000243090820135071
23686,1.78533648054571e-05
45603,1.00156000979451e-06
38172,7.26131007101018e-06
38749,6.67706673196339e-07
9790,0.000292964512671921
18111,8.09594341250561e-06
198148,6.21944024326349e-07
9328,8.46317098669752e-05
399815,8.34633341495423e-08
399813,8.34633341495423e-08
14593,5.41673528340856e-05
60725,1.81384137537217e-05
30071,8.34633341495423e-08
55444,1.66926668299085e-07
17477,0.000133843679454982
139853,5.84243339046796e-07
17492,1.47027028987045e-05
133579,5.52593051010063e-06
45577,7.67855339606345e-06
132064,2.20740826920504e-07
55567,1.08502334394405e-06
18015,5.23607595007776e-06
137455,1.08502334394405e-06
56265,3.33852898883531e-07
131315,8.34633341495423e-08
9472,2.50390002448627e-07
58979,2.50388642746342e-07
58533,1.66926668299085e-07
45657,5.00780004897254e-07
132162,2.50390002448627e-07
10214,3.25507003183215e-06
58580,5.59201302133497e-06
45762,5.84243339046796e-07
58589,3.33853336598169e-07
132257,3.33852898883531e-07
17473,1.16848514609236e-06
9290,8.34633341495423e-07
58613,8.34633341495423e-08
132330,8.34633341495423e-08
45828,5.00780004897254e-07
58687,3.33852898883531e-07
136469,8.34633341495423e-08
132594,8.34630991991372e-08
132620,8.34630991991372e-08
135895,1.20857290520128e-06
132703,8.34633341495423e-08
24039,5.84243339046796e-07
10022,5.50858005386979e-06
58576,1.66925761830895e-07
139337,5.84243339046796e-07
132094,3.33853336598169e-07
58464,5.00780004897254e-07
58922,1.66926668299085e-07
4851,7.72837675792429e-06
38894,1.00156000979451e-06
58989,1.6692714744477e-07
132895,3.33853336598169e-07
58473,5.00780004897254e-07
134178,8.34633341495423e-08
131998,8.34630991991372e-08
38883,4.37759883819389e-06
134503,3.33853336598169e-07
131268,4.17316670747712e-07
133864,2.50390002448627e-07
132840,3.33853336598169e-07
56038,2.38789676176265e-06
133851,3.33853336598169e-07
135148,1.66926668299085e-07
133895,8.34633341495423e-08
133940,8.34633341495423e-08
17828,1.51825169586582e-05
134070,8.34633341495423e-08
134076,3.33853336598169e-07
17461,1.33540784706747e-06
134119,3.33852396796549e-07
134164,8.34633341495423e-08
134183,8.34633341495423e-08
132852,4.17316670747712e-07
135512,1.66926668299085e-07
7628,1.40171263579033e-05
140062,4.17316670747712e-07
132030,8.34633341495423e-08
55366,6.67706673196339e-07
132205,1.66926668299085e-07
55922,1.66926668299085e-07
132416,8.34633341495423e-08
133075,9.18096945045417e-07
132433,1.66926668299085e-07
133523,8.34633341495423e-08
132626,3.33853336598169e-07
133156,8.34633341495423e-08
133040,1.66926668299085e-07
134832,3.33853336598169e-07
135662,3.33852898883531e-07
135675,1.66926668299085e-07
133382,3.33851523661789e-07
136001,6.67706673196339e-07
136232,8.34633341495423e-08
136140,8.34633341495423e-08
136241,8.34633341495423e-08
7551,6.67706673196339e-07
136161,3.33852396796549e-07
136201,3.33853336598169e-07
136203,8.34633341495423e-08
38859,4.17314952208585e-07
136218,3.33853336598169e-07
136398,1.66926668299085e-07
135634,8.34633341495423e-08
136414,8.34633341495423e-08
136616,8.34633341495423e-08
136456,8.34633341495423e-08
136757,3.33853336598169e-07
136471,1.66926668299085e-07
136497,3.33853336598169e-07
135565,2.50388379818578e-07
136623,3.33853336598169e-07
136774,8.34633341495423e-08
136784,4.17314952208585e-07
32880,7.92899807169488e-06
136819,8.34633341495423e-08
38714,1.75766727175342e-06
136994,7.01091087655416e-06
137199,1.16848137165558e-06
137044,8.34633341495423e-08
137057,3.33853336598169e-07
38813,6.67706673196339e-07
137232,8.34636836770922e-08
137231,3.33853336598169e-07
137254,3.33851523661789e-07
137388,8.34633341495423e-08
137421,8.34633341495423e-08
137562,2.50390721167155e-07
134242,3.33853336598169e-07
137525,2.33697029218472e-06
137822,8.34633341495423e-08
137852,1.66926668299085e-07
34768,4.17314404577237e-07
133455,1.66926668299085e-07
138326,8.34633341495423e-08
138034,1.66926668299085e-07
138173,8.34633341495423e-08
138207,8.34633341495423e-08
138323,2.50390002448627e-07
138468,8.34635737223849e-08
139578,8.34633341495423e-08
138209,2.50390002448627e-07
18030,1.66926668299085e-07
140932,8.34635737223849e-08
18064,8.34633341495423e-08
138559,3.33852898883531e-07
138637,3.33852898883531e-07
138661,8.34633341495423e-08
139583,8.34633341495423e-08
138940,8.34633341495423e-08
138941,8.34633341495423e-08
138977,8.34633341495423e-08
139193,8.34633341495423e-08
139244,1.66926668299085e-07
139287,1.66926449441766e-07
135287,1.66926668299085e-07
139357,8.34633341495423e-08
56035,1.16848514609236e-06
139597,1.66926668299085e-07
139666,8.34633341495423e-08
137182,7.51162832223599e-07
139715,8.34633341495423e-08
139723,8.34633341495423e-08
56113,1.66926668299085e-07
139838,1.66925980883434e-07
38825,2.50388971325151e-07
139891,1.66926668299085e-07
139890,2.50390002448627e-07
132269,1.66926668299085e-07
132481,1.50234001469176e-06
140325,1.66926668299085e-07
140503,8.34639756657157e-08
138013,1.66926668299085e-07
140581,1.66926668299085e-07
140670,1.66926198398274e-07
23907,5.00780004897254e-07
135301,1.66926449441766e-07
140736,4.1731950637477e-07
140891,8.34633341495423e-08
141422,1.66926668299085e-07
134456,1.6692714744477e-07
141700,8.34633341495423e-08
141684,8.34633341495423e-08
141734,1.66926668299085e-07
142149,1.66926668299085e-07
147030,1.66926668299085e-07
147304,1.66926449441766e-07
149427,8.34633341495423e-08
140622,8.34633341495423e-08
141223,8.34635737223849e-08
133615,5.04316398709549e-07
64015,3.33853336598169e-07
133122,3.33852898883531e-07
135497,8.34633341495423e-08
64044,3.33861129873293e-07
134980,3.33852898883531e-07
135018,8.34633341495423e-08
7477,2.67081569413494e-05
135046,8.34633341495423e-08
135044,1.66926668299085e-07
135088,8.34633341495423e-08
135292,8.34635737223849e-08
135289,8.34633341495423e-08
135351,5.84243339046796e-07
137222,2.50390002448627e-07
136518,2.66352681056458e-05
133394,2.50390002448627e-07
56307,1.50177101858278e-06
133415,2.50390002448627e-07
133438,1.66926449441766e-07
55845,1.66927367354184e-07
131581,1.66926449441766e-07
45671,3.8415258632503e-05
134463,8.34633341495423e-08
133603,8.34633341495423e-08
133046,3.33853336598169e-07
45481,1.75273001714039e-06
38826,2.00642590421664e-06
4653,3.33853336598169e-07
11086,1.58578820136093e-06
132136,8.34633341495423e-08
138331,1.66926668299085e-07
133417,3.33852898883531e-07
132834,8.34633341495423e-08
132914,8.34633341495423e-08
135016,1.6692714744477e-07
4786,3.33853336598169e-07
133161,1.66926668299085e-07
133133,8.34633341495423e-08
133173,8.34633341495423e-08
133186,8.34635737223849e-08
33353,1.61916516204962e-05
56057,4.61709463567509e-07
45457,3.33852898883531e-07
45486,3.33852396796549e-07
38451,2.50389412790364e-07
38260,1.33541717955816e-06
45212,6.67706673196339e-07
9627,1.19743134398733e-05
17889,1.00155457098537e-06
24395,8.7636385956927e-06
55419,8.34633341495423e-08
55527,8.34633341495423e-08
58683,1.08502334394405e-05
132912,8.34633341495423e-08
7604,1.53243351470036e-05
9313,1.03495163414746e-05
38796,5.00780004897254e-07
133419,7.51170007345881e-07
136943,1.15644339591569e-07
38809,8.67019322547572e-05
10083,1.91963682673201e-06
24324,2.14322167225938e-05
63850,3.171589474787e-06
16740,1.41887719743346e-06
3918,2.24517013313215e-05
137922,1.66923907043199e-06
18108,3.17160344283604e-06
18701,5.34162437858863e-06
139055,1.66926668299085e-07
19661,2.12832112992081e-05
393226,9.44758282797484e-07
7862,2.2117754551034e-05
2615,2.92120083204066e-06
38870,8.3462990441717e-07
398465,7.04112205240408e-05
132321,4.24828370821171e-05
54253,7.17783338570127e-06
131462,1.41887668054222e-06
17983,2.40375092320468e-05
1766,1.01823899305746e-05
38327,2.13666135422828e-05
133188,6.67706673196339e-07
23765,8.34633341495423e-08
9823,1.44235330898244e-06
132469,1.41886312753346e-06
49915,2.08658061802207e-06
30012,2.42041101060488e-06
18292,1.33540059061973e-06
3573,2.18718978752908e-05
58644,2.50390002448627e-07
134679,8.34633341495423e-08
134408,8.34633341495423e-08
132145,7.51169022487946e-07
55422,3.33853336598169e-07
134433,6.69040530192721e-07
9792,1.00156000979451e-06
138348,8.34633341495423e-08
21775,1.83618338013984e-06
38302,2.50390002448627e-07
23922,8.34633341495423e-07
133873,4.17314952208585e-07
3108,2.50390002448627e-07
40669,3.33851961766868e-07
10234,7.51170007345881e-07
137470,3.33853336598169e-07
45347,1.66925980883434e-07
55326,8.34633341495423e-08
45937,8.34633341495423e-08
17535,9.18096675644966e-07
4608,2.29694665044365e-05
56058,8.34633341495423e-08
45186,6.67706673196339e-07
9672,8.34633341495423e-08
45947,4.17316670747712e-07
24303,3.33853336598169e-07
17928,8.34633341495423e-08
17792,8.34633341495423e-08
55878,1.66926198398274e-07
55848,8.34633341495423e-08
134584,1.66926668299085e-07
9417,1.66926668299085e-07
55358,8.34633341495423e-08
55365,1.66926668299085e-07
55731,1.66926449441766e-07
10213,8.34633341495423e-08
141043,8.34633341495423e-08
55870,8.34633341495423e-08
55876,8.34633341495423e-08
45881,2.50390002448627e-07
45666,3.33853336598169e-07
55456,1.6692714744477e-07
45192,1.6692714744477e-07
56098,1.66926668299085e-07
7496,2.60404530178157e-05
18107,1.41887668054222e-06
24480,8.34633341495423e-08
45460,8.34633341495423e-08
45118,3.33853336598169e-07
45610,1.66926668299085e-07
59246,2.50390002448627e-07
23722,3.3385429488954e-07
133787,4.17314404577237e-07
38263,6.67706673196339e-07
139862,5.6376412342729e-08
24476,1.66925761830895e-07
46073,1.33541720207528e-06
10150,1.66926668299085e-07
139465,1.66926668299085e-07
136931,3.33852898883531e-07
58532,7.51170007345881e-07
16477,3.33839788553218e-06
45912,8.34633341495423e-08
137214,1.66926668299085e-07
17632,1.66926668299085e-07
45333,3.33852898883531e-07
45167,8.34633341495423e-08
45917,1.66925761830895e-07
133015,8.34633341495423e-08
137896,1.6692714744477e-07
132576,2.50390002448627e-07
131480,8.34630991991372e-08
135128,8.34633341495423e-08
24502,8.34633341495423e-08
58734,1.66926449441766e-07
23886,8.34633341495423e-08
141437,8.34633341495423e-08
133116,8.34633341495423e-08
58729,8.34633341495423e-08
132740,8.34633341495423e-08
23769,1.66926668299085e-07
38232,8.34633341495423e-08
24542,8.34633341495423e-08
45427,8.34633341495423e-08
45874,1.66926668299085e-07
9519,2.63685610705276e-06
16164,1.75255334287068e-05
38905,8.34633341495423e-08
38911,8.34633341495423e-08
132789,4.42739049267529e-06
45160,8.34633341495423e-08
24479,2.78866339273806e-05
45626,8.34633341495423e-08
45875,8.34633341495423e-08
45188,8.34633341495423e-08
38050,1.66926668299085e-07
58735,1.66926198398274e-07
133321,2.50390721167155e-07
26245,2.08658934305962e-06
133017,1.6692714744477e-07
48806,2.9212128652309e-06
395505,7.51169022487946e-07
6220,9.1809260543229e-06
38062,6.67706673196339e-07
7670,0.000202366090869574
18144,9.51484740435188e-05
9374,5.40843957721054e-05
24251,5.00779348325297e-06
17691,7.01091087655416e-06
23786,7.34479448756987e-06
37908,2.83775336108444e-06
131907,6.67708589779079e-07
131928,1.00156000979451e-06
23618,2.67082669278536e-06
55381,4.17316123604414e-06
63775,6.67708589779079e-07
18077,4.69063937920428e-05
9991,2.13666748729305e-05
18124,2.1366585528546e-05
18272,6.67708589779079e-07
18075,4.00622876155859e-06
146976,6.67708589779079e-07
4695,6.67708589779079e-06
23969,0.000409975389340059
131293,3.18172334516681e-05
134166,2.33696373236808e-06
134086,2.50390002448627e-07
38566,5.31223699258915e-06
38450,8.01248007835606e-06
9486,2.13666748729305e-05
55403,1.00156000979451e-06
4621,0.000128307202305394
4618,7.71880389009976e-05
141750,1.94040810935497e-06
149002,4.17319459003028e-07
142574,6.04779387288989e-07
141781,3.33855567202422e-07
24151,5.9320079434122e-06
41717,3.83923834599151e-06
27418,1.66926668299085e-07
25820,0.000129197691434744
43072,6.7605147463111e-06
135596,5.84238515851813e-07
137443,4.96838368811602e-05
135377,4.57372427218141e-05
133199,1.73178301720382e-05
139646,0.000198459261861176
24373,7.29895118610617e-06
137710,3.33851015876399e-07
137785,3.33851523661789e-07
138571,4.67421713253048e-06
9833,9.95551336781184e-07
140633,1.66925724072335e-07
149042,5.00777285492684e-07
142002,2.75427507020976e-06
398704,2.85081929716898e-06
137280,3.67901536244662e-06
134526,5.84302145617434e-07
17676,0.0153472080115645
4725,0.000664430553417186
55376,2.17003775148464e-06
10010,0.000602875549955256
59092,9.01397742866278e-06
4785,1.1434355463892e-05
55902,6.67701160973501e-07
43959,1.34251301979336e-06
34985,4.02185251674306e-06
43092,5.75888640110434e-06
136545,1.71097004719279e-05
4678,3.07144205052825e-05
131926,3.33851961766868e-06
61414,1.4188579254325e-06
139468,7.51162832223599e-07
24289,3.33851961766868e-06
59094,2.00311438077929e-06
63917,1.66926668299085e-07
59129,6.67704793593098e-07
131929,6.67704793593098e-07
24263,3.33852396796549e-07
138033,3.33852396796549e-07
131943,1.3354040635056e-06
131982,5.00778595194823e-07
131970,2.17003775148464e-06
131973,8.34630991991372e-08
63784,1.66926198398274e-07
131990,8.34630991991372e-08
146969,1.5023295714438e-06
23959,4.75736966404982e-06
137386,1.25192930282399e-06
38462,1.95301323546547e-05
17950,8.01248007835606e-06
37897,1.50233382795091e-06
17505,2.17003775148464e-06
38715,7.51166913975453e-07
10006,4.48195670515952e-05
17510,2.13665533949791e-05
18069,2.13666135422828e-05
32402,5.00779348325297e-07
131938,2.13665916148954e-05
58653,1.0850158015983e-06
38638,2.0031008859296e-06
131932,0.000106666447217208
24567,1.25193092661921e-06
24286,6.67706673196339e-07
23833,8.34630991991372e-08
18068,1.05843593641845e-05
24262,6.67706673196339e-07
23794,1.33541334639268e-06
23816,3.08892844700894e-05
24290,2.00310868886802e-06
18142,4.00625153867447e-06
59127,1.66926668299085e-05
9583,0.000325973624472358
15533,4.29626292722765e-05
32308,1.85630794950744e-06
7381,0.000128085558368236
32278,6.25975006121568e-06
400454,4.17314404577237e-07
12179,4.51447881382005e-05
12182,5.59848831614991e-05
10913,2.41734851850446e-05
12180,4.59212475107201e-05
15570,1.20023364363901e-05
30282,1.88608405649876e-05
19367,6.67700295309866e-07
17675,1.89103053046921e-05
14744,4.19983084136352e-05
10912,9.97145638203676e-05
20141,4.13354591522674e-05
19024,0.000112497347540667
11855,1.8913411760748e-05
17338,1.25194786583086e-06
394564,4.17316670747712e-07
54466,1.66925980883434e-07
36086,3.38057667466941e-05
32058,5.84245016056694e-07
40948,7.01031552482864e-06
1442,6.67706673196339e-07
136440,3.33853336598169e-07
140905,8.34633341495423e-08
141444,8.34633341495423e-08
48273,4.00620177185919e-06
399360,3.33853336598169e-07
24245,9.08311469472717e-07
12257,1.26863445774746e-05
393579,2.50388642746342e-07
20878,1.00156288466862e-06
62381,1.66926668299085e-07
211541,8.34633341495423e-08
46640,1.66926668299085e-07
55127,2.50389674162648e-07
54957,1.66926449441766e-07
33085,4.17314404577237e-07
9729,2.83731120414346e-05
12082,2.50390002448627e-07
32312,2.00310914197074e-06
1299,0.0984586732901696
34164,1.90106978374004e-05
1267,0.00277810534672283
40065,0.000151589331531855
61317,0.000157768556345984
209222,3.33853336598169e-07
57878,3.6055885411792e-05
200462,7.51166913975453e-07
47823,8.34633341495423e-07
3170,5.63736591851679e-06
60032,1.46894100338344e-05
209167,2.12459482536841e-07
212865,1.25477293500906e-05
57809,2.62074131485291e-05
49981,2.77807283447396e-05
29405,2.52681836080763e-05
3301,0.00258121749213654
210892,4.17314952208585e-07
47217,9.34781625362901e-06
5610,0.000521165139083333
12849,0.000161371900277866
42303,5.63826393088015e-06
5606,6.44140272103834e-05
200845,6.9920604509413e-05
200780,6.591843266986e-06
26636,6.34131476687447e-05
58349,5.00779348325297e-07
31027,0.000446013724788228
25400,0.000745536464134532
50304,2.47499030605229e-05
57112,9.51478091035574e-06
20645,5.3416463821365e-06
59432,4.05478690108068e-06
42656,1.01628049355902e-06
57630,4.50140092566061e-05
209551,1.66926668299085e-06
59507,3.83933468734468e-06
48620,3.4219826081104e-06
39647,4.12860989770685e-05
42708,8.32572110103511e-05
8637,2.47466580826721e-05
3214,1.14046169408912e-05
206459,8.34633341495423e-08
22773,0.00492589455425488
205891,6.67704793593098e-07
49292,3.33853336598169e-07
43578,2.14163317176944e-06
15895,0.000412833706373538
44407,1.88626887869195e-05
213195,5.00780004897254e-06
1544,3.3384979456619e-07
13767,5.27761477788485e-05
6336,5.5085958656774e-06
12025,6.0314067566037e-05
26375,1.33841314299343e-05
19754,2.9868958870328e-05
8069,2.39357088004998e-05
46664,4.63477126341317e-06
11404,0.000419266079840325
12083,0.000453702072190062
35994,4.81718203871904e-05
18734,0.000680112577553635
7843,0.013370065507183
19148,1.74438869079784e-05
62904,0.000177788296827601
49532,9.51483769175122e-06
11492,0.000428154291518495
54103,2.72538791961722e-05
36352,0.0004063474459662
400228,8.34635737223849e-08
20055,0.000318363132938144
50058,3.78317210301849e-07
8796,3.44703118097246e-05
397945,8.34633341495423e-08
397391,5.84245016056694e-07
394501,7.51167892792235e-07
32217,1.74352575706077e-05
16904,7.11055452576231e-05
395512,4.17316670747712e-07
26272,4.17317868611924e-07
12243,6.67724124634957e-07
27298,1.08502334394405e-06
394887,3.3385429488954e-07
14877,0.000452035652756609
13489,0.00139535224728357
18809,0.000179181408836051
62240,6.60781407712951e-05
