Stub_ASes
269008
268619
266138
268623
266139
266140
209759
209786
268624
266232
209824
211526
266144
268625
266145
266147
211506
211504
266151
268962
269040
269061
268605
269089
266117
209445
269100
268548
266118
266120
209465
266244
268568
209468
269092
209505
266130
209549
268573
262728
268582
209609
268603
209631
262727
268957
266228
208693
266184
268788
210029
268773
210036
266182
210093
268760
266183
268757
210129
266188
209863
266191
210247
266205
268714
268707
268692
268671
268667
266196
210203
266180
262700
268809
210269
266157
266222
268638
266165
266169
268944
268897
266171
209920
268892
209938
262708
210278
268883
268869
209993
266216
266175
268858
268848
266213
266107
209420
211547
266298
265986
268520
265995
269422
266000
212097
266009
269420
266300
269380
266022
209400
269375
269365
208942
212086
266030
269355
269326
266031
266036
268529
208877
208851
265985
265980
265968
265969
269528
265970
265972
269519
208709
262755
268518
269512
208732
269499
208744
265978
262750
269496
269446
208781
208844
269441
269429
209027
269308
262741
209280
269215
266081
269208
268531
266256
266254
209339
209341
266248
269194
209349
268538
269182
209369
266098
209387
209394
269180
269169
269127
266103
211748
266080
269307
269228
266280
209067
209090
212041
269280
266042
269274
269258
262686
209169
269254
262737
269250
211972
269236
269235
209180
266274
211859
266062
266272
207134
271516
203687
204810
204735
204751
264962
267622
267624
262217
204779
328196
264968
264974
204818
263008
264983
264989
204880
264992
204906
204923
267634
267641
204995
266573
262234
264951
263028
267616
264896
264900
264913
266596
204576
264917
264920
264923
204598
264925
266593
263036
204609
266592
204639
264930
204650
267614
266586
263031
264939
266571
264999
267588
205356
267658
265074
262989
205209
266533
265077
205268
262634
266529
205343
265082
265015
265091
205402
265093
265095
265096
205485
265098
205500
262196
265099
266551
262993
262995
205168
265016
262215
205082
266568
266560
266555
205099
265024
265025
265028
265037
328148
262210
265044
265048
205148
265051
266553
265054
262617
205159
264887
204540
271533
264740
264686
264691
264697
203929
263114
264732
203937
267563
203939
328341
264750
328327
328339
266622
328337
328336
328335
266202
203997
263109
328334
263102
328346
264685
264675
328347
264582
328384
328383
264588
328373
328365
264596
267540
203712
328364
267549
328361
328360
263135
203789
328359
267555
203844
328351
328350
263126
264759
204053
266599
264849
267578
266600
262262
204170
328271
262259
267582
204274
263056
264838
264851
263098
264853
204301
262249
264863
264868
204326
264876
267585
264880
263054
264832
204161
263069
264825
264763
328323
264768
266620
204102
264774
267567
204109
264788
204121
264806
267573
262273
267575
266618
266611
263076
267576
266608
204137
204151
328121
205614
267668
327768
268042
262876
206611
206617
265369
268068
265385
265388
268069
327772
268081
268113
266416
206666
265391
206676
206753
206775
262869
265398
265407
206819
262878
206575
206548
265361
206435
206468
206477
265334
327852
268013
327829
265335
266437
206479
327828
265337
265344
266434
268028
206495
327805
266430
265345
266429
327796
268093
327728
205641
207021
262842
265450
206957
271722
271703
271701
206960
265451
213138
265462
271670
265410
271656
207046
271606
207048
271599
268177
271587
271553
268205
207085
271733
268162
265441
271797
265414
265415
265417
327719
213371
327713
268125
262857
265426
206841
262856
266406
206873
262671
213166
206907
268128
268145
266390
271806
206924
266444
266447
327875
262960
266503
267752
205916
265163
205952
265185
205977
262964
265188
265189
206005
265318
265192
267829
206078
265194
265214
206082
267833
206119
265217
266489
265155
205891
328055
267727
265103
267669
262192
205673
267679
205698
205759
262654
262975
205800
267700
328092
262657
205889
265117
265138
265141
266513
266505
265143
267708
266487
328022
328015
206270
265272
265274
327934
206277
267972
267973
265284
327924
262168
265288
265302
266451
267990
327899
327898
262163
267995
266449
265317
206324
327885
262905
266461
328010
267971
206206
265230
265232
206238
262948
267934
266471
262181
265238
262928
262914
265243
265244
266470
265249
265260
265262
262179
266468
265264
267964
1
45170
198230
29238
29384
29355
29311
29305
29304
29298
29285
29262
29245
29244
29217
29399
29213
29209
29205
29199
29147
29135
29132
29128
29114
29100
29386
29423
29012
29765
29979
29968
29930
29900
29886
29855
29848
29844
29787
29783
29751
29443
29727
29712
29709
29702
29636
29620
29596
29575
29503
29453
29053
28996
28009
28226
28377
28364
28362
28317
28274
28261
28250
28238
28234
28230
28194
28420
28193
28183
28148
28134
28114
28111
28100
28087
28049
28048
28404
28469
28964
28631
28939
28931
28919
28859
28809
28750
28726
28690
28661
28656
28629
28497
28623
28614
28599
28594
28591
28588
28569
28546
28525
28509
30027
30033
30048
31556
31929
31914
31882
31783
31656
31633
31618
31599
31581
31576
31547
32068
31515
31494
31462
31416
31394
31382
31371
31364
31360
31297
32034
32152
30059
32779
33330
33130
33097
33082
33078
33069
33045
32982
32821
32780
32765
32162
32727
32554
32472
32400
32391
32278
32249
32225
32220
32205
31275
31253
31251
30337
30682
30676
30663
30612
30602
30497
30466
30444
30404
30362
30325
31240
30303
30264
30257
30221
30188
30174
30167
30130
30083
30072
30686
30691
30721
30729
31149
31112
31043
31037
31033
30998
30983
30953
30943
30923
30909
30902
30894
30876
30855
30836
30813
30784
30767
30753
30730
28024
27995
23154
24590
24750
24731
24725
24717
24707
24699
24682
24668
24602
24593
24536
24758
24528
24511
24506
24471
24459
24437
24391
24380
24369
24364
24756
24778
24321
25122
25486
25341
25313
25282
25277
25259
25231
25206
25186
25146
25108
24792
25035
24964
24913
24881
24877
24872
24852
24832
24822
24817
24361
24319
27987
23641
23786
23780
23774
23756
23709
23704
23699
23676
23661
23647
23628
23860
23627
23620
23465
23432
23422
23412
23338
23268
23225
23188
23818
23862
24298
24206
24278
24277
24257
24253
24252
24249
24235
24232
24229
24225
24175
23888
24121
24093
24066
24043
24005
24000
23959
23934
23910
23905
25509
25534
25569
27299
27597
27553
27537
27531
27471
27382
27373
27357
27324
27323
27232
27631
27229
27224
27216
27205
27166
27153
27142
27139
27044
27033
27623
27650
25582
27833
27983
27929
27928
27924
27923
27908
27903
27893
27879
27837
27823
27656
27814
27813
27810
27792
27790
27756
27747
27735
27708
27660
27027
27006
26968
25883
26085
26054
25999
25993
25979
25967
25951
25946
25926
25886
25851
26914
25843
25832
25829
25764
25746
25682
25651
25627
25607
25592
26130
26163
26209
26237
26882
26860
26854
26785
26759
26725
26619
26606
26599
26585
26558
26546
26457
26413
26367
26328
26308
26282
26271
26259
26253
33392
33470
33481
39396
39480
39473
39468
39466
39458
39455
39440
39431
39422
39397
39394
39499
39384
39383
39374
39335
39331
39319
39303
39255
39242
39237
39489
39500
39205
39664
39871
39864
39853
39840
39837
39761
39726
39716
39678
39676
39657
39501
39655
39611
39604
39598
39589
39574
39571
39566
39563
39506
39232
39198
33514
38340
38735
38732
38592
38565
38546
38527
38515
38505
38462
38437
38322
38767
38313
38286
38280
38266
38229
38197
38187
38108
38077
38071
38742
38769
39184
38995
39179
39150
39097
39067
39056
39053
39049
39039
39029
39001
38963
38770
38961
38942
38932
38924
38888
38861
38843
38823
38797
38777
39892
39931
39939
41651
41757
41743
41737
41736
41721
41704
41697
41696
41691
41689
41644
41805
41635
41600
41568
41556
41551
41535
41525
41522
41478
41460
41783
41835
39948
41958
42145
42135
42087
42084
42066
42062
42043
42019
41997
41976
41957
41837
41943
41938
41910
41897
41877
41871
41856
41854
41853
41841
41454
41401
41397
40400
40731
40715
40641
40628
40579
40564
40470
40457
40443
40428
40355
41369
40353
40332
40289
40285
40281
40260
40187
40127
40068
40021
40762
40831
40841
40867
41368
41330
41319
41314
41293
41291
41191
41120
41119
41099
41075
41038
41007
41006
40997
40993
40987
40975
40943
40926
40911
38067
38064
38056
34786
35021
35019
34985
34962
34909
34885
34882
34865
34853
34843
34785
35033
34783
34766
34748
34688
34663
34610
34574
34573
34559
34558
35026
35067
35686
35444
35619
35585
35579
35572
35567
35566
35558
35518
35493
35489
35401
35086
35387
35377
35370
35306
35302
35238
35184
35141
35140
35115
34524
34502
34465
33854
34033
33988
33984
33934
33924
33916
33911
33904
33886
33873
33842
34427
33838
33811
33786
33779
33749
33693
33655
33582
33541
33536
34042
34049
34060
34078
34359
34355
34350
34326
34308
34303
34296
34295
34282
34267
34263
34223
34204
34199
34191
34171
34164
34156
34145
34144
34120
35638
35695
38042
37248
37371
37347
37340
37337
37336
37299
37292
37287
37286
37281
37230
37398
37222
37196
37190
37189
37164
37163
37156
37137
37129
37113
37379
37425
35725
37605
37978
37963
37922
37722
37692
37691
37661
37647
37638
37622
37594
37442
37582
37577
37575
37517
37504
37489
37461
37452
37449
37447
37101
37098
37094
35978
36384
36324
36273
36218
36203
36201
36057
36030
36024
36004
35953
37087
35947
35891
35804
35787
35779
35773
35772
35766
35765
35760
36394
36408
36443
36444
37030
37013
37008
37004
36996
36962
36959
36958
36940
36938
36923
36917
36908
36872
36813
36728
36715
36678
36489
36483
36445
23172
23148
42177
7649
8104
8014
7991
7925
7911
7861
7860
7727
7664
7657
7636
8193
7631
7587
7551
7527
7502
7469
7430
7420
7377
7363
8120
8208
7276
8448
8685
8677
8670
8666
8659
8649
8613
8561
8496
8457
8440
8226
8431
8427
8423
8393
8373
8345
8317
8311
8271
8236
7352
7221
4789
5723
6167
6099
6045
5974
5852
5819
5766
5758
5730
5725
5715
6263
5670
5589
5585
5547
5542
5463
5379
5107
5087
4996
6254
6267
7181
6779
7055
7005
6983
6966
6954
6880
6879
6874
6812
6786
6778
6303
6747
6699
6693
6659
6580
6531
6528
6419
6366
6306
8711
8771
8774
10798
11140
11132
11127
11115
11100
11045
11042
11030
10991
10883
10794
11168
10770
10755
10695
10617
10580
10554
10507
10480
10457
10411
11153
11183
8819
11589
11870
11841
11816
11713
11706
11691
11680
11653
11598
11596
11563
11279
11525
11524
11521
11516
11509
11481
11475
11462
11417
11288
10358
10229
10212
9067
9387
9288
9283
9237
9205
9189
9188
9177
9166
9086
9030
10206
9000
8997
8983
8970
8954
8925
8916
8892
8870
8828
9401
9406
9449
9468
10160
10097
10076
10059
10049
10013
9952
9934
9919
9889
9871
9858
9842
9825
9814
9797
9694
9689
9627
9513
9503
4833
4765
23138
1387
1443
1437
1436
1435
1428
1422
1415
1408
1407
1399
1379
1445
1350
1315
1313
1286
1270
1256
1252
1249
1222
1218
1444
1448
1204
1736
1825
1821
1809
1797
1782
1778
1771
1757
1756
1746
1712
1449
1705
1678
1659
1635
1621
1617
1605
1602
1555
1540
1215
1115
4723
100
278
267
243
225
223
203
200
166
158
132
98
311
97
85
47
34
29
19
18
10
8
5
309
312
1100
670
1032
1030
1007
818
806
797
792
724
672
671
637
313
615
609
546
531
385
378
348
345
329
325
1850
1874
1886
3527
3778
3766
3734
3700
3640
3624
3598
3557
3544
3538
3525
3851
3495
3486
3474
3473
3472
3471
3459
3458
3455
3423
3789
3917
1913
4446
4719
4697
4686
4643
4613
4556
4549
4544
4528
4473
4434
3923
4296
4269
4266
4262
4199
4192
4185
4040
3961
3927
3412
3401
3388
2161
2571
2561
2560
2552
2534
2532
2505
2281
2165
2164
2158
3379
2067
2048
2013
2003
1999
1983
1965
1945
1936
1932
2576
2577
2629
2631
3347
3312
3307
3291
3208
3177
3145
2923
2920
2912
2824
2821
2768
2767
2726
2681
2675
2653
2642
2637
2634
11877
11878
11910
19036
19305
19261
19244
19214
19200
19182
19174
19170
19123
19037
18990
19337
18983
18911
18897
18880
18875
18865
18839
18766
18739
18672
19323
19368
18667
19603
19994
19982
19889
19874
19835
19830
19747
19626
19611
19604
19582
19372
19578
19556
19554
19541
19530
19504
19497
19495
19397
19373
18671
18635
11956
17717
17988
17970
17939
17916
17884
17826
17816
17799
17794
17763
17682
18033
17661
17619
17563
17536
17435
17428
17425
17402
17361
17358
18000
18041
18632
18371
18624
18600
18570
18566
18563
18541
18474
18467
18392
18379
18278
18094
18274
18266
18219
18183
18182
18159
18153
18149
18127
18114
20005
20057
20075
21877
22107
22103
22047
22030
21968
21965
21944
21898
21889
21879
21808
22132
21803
21774
21769
21730
21694
21681
21657
21627
21624
21586
22113
22150
20091
22608
23136
23127
23118
23047
22884
22860
22819
22747
22709
22663
22604
22179
22552
22462
22457
22450
22408
22384
22343
22298
22260
22191
21581
21554
21515
20698
20934
20926
20861
20842
20832
20803
20794
20776
20750
20741
20679
21502
20643
20629
20609
20530
20398
20385
20328
20296
20257
20186
20942
20943
20973
21005
21496
21495
21491
21433
21418
21368
21350
21343
21326
21305
21293
21230
21229
21189
21170
21151
21131
21123
21083
21069
21057
17347
17338
17253
13169
13342
13337
13324
13289
13284
13282
13235
13231
13214
13180
13156
13380
13155
13126
13088
13069
13059
13032
12990
12986
12984
12980
13351
13443
14280
13845
14164
14161
14147
14140
14091
14044
13994
13943
13917
13871
13750
13444
13746
13730
13722
13672
13635
13592
13555
13507
13480
13448
12968
12946
12924
12154
12429
12380
12361
12316
12315
12305
12243
12208
12195
12178
12133
12872
12100
12097
12076
12066
12046
12044
12024
12009
11986
11970
12431
12437
12442
12444
12837
12833
12829
12816
12812
12788
12768
12767
12700
12697
12658
12657
12620
12617
12592
12582
12566
12539
12536
12521
12512
14270
14381
17226
16167
16486
16473
16375
16360
16326
16323
16296
16242
16199
16170
16161
16503
16157
16154
16138
16134
16094
16076
16047
16020
15969
15919
16491
16531
14383
16906
17062
17048
17044
17035
17001
16983
16970
16959
16941
16928
16858
16582
16732
16698
16689
16669
16654
16625
16617
16609
16604
16594
15897
15814
15798
14702
14904
14901
14858
14832
14824
14821
14773
14747
14746
14735
14689
15782
14682
14677
14642
14639
14605
14570
14506
14499
14427
14418
14923
14935
15009
15029
15756
15673
15670
15657
15641
15638
15637
15624
15611
15584
15461
15454
15439
15426
15389
15368
15348
15321
15311
15278
15270
42148
42180
198227
131274
131677
131675
131645
131634
131618
131584
131471
131446
131445
131403
131248
131738
131247
131215
131214
131210
131207
131179
131111
131091
131074
64459
131736
131746
64419
132064
132252
132209
132198
132169
132145
132142
132137
132111
132094
132092
132046
131749
132029
132021
132015
132006
131976
131948
131914
131896
131772
131767
64444
64398
62533
63107
63303
63296
63295
63293
63290
63264
63252
63251
63219
63125
63052
63346
63033
63016
63003
62838
62812
62807
62759
62727
62708
62707
63311
63381
64331
63930
64304
64267
64245
64081
64075
64027
64006
63998
63963
63932
63919
63457
63878
63873
63868
63855
63773
63747
63731
63504
63502
63482
132268
132347
132354
133495
133771
133767
133748
133734
133690
133661
133579
133557
133543
133527
133481
133778
133469
133448
133444
133417
133409
133391
133383
133374
133334
133333
133774
133792
132369
134012
134141
134134
134133
134113
134094
134084
134072
134053
134033
134014
133997
133798
133969
133957
133953
133935
133929
133876
133873
133865
133863
133829
133326
133301
133287
132499
132696
132692
132668
132649
132627
132603
132590
132582
132581
132566
132491
133248
132480
132468
132453
132449
132448
132418
132398
132394
132389
132370
132734
132754
132761
132768
133243
133144
133130
133121
133090
133084
133023
133011
132981
132977
132901
132899
132877
132862
132857
132839
132836
132829
132816
132789
132778
62632
62512
59378
60446
60624
60617
60595
60582
60572
60552
60534
60527
60474
60466
60432
60672
60427
60424
60405
60362
60316
60259
60241
60239
60231
60213
60662
60684
60165
60815
60964
60945
60920
60917
60904
60892
60884
60880
60879
60821
60810
60690
60796
60777
60755
60754
60740
60735
60733
60721
60706
60705
60173
60158
62459
59574
59702
59686
59653
59627
59620
59607
59600
59595
59590
59581
59572
59718
59556
59547
59519
59508
59482
59466
59458
59445
59443
59442
59711
59720
60142
59986
60139
60124
60110
60098
60079
60045
60021
60015
59990
59989
59975
59723
59958
59953
59945
59924
59909
59905
59815
59780
59752
59741
60975
60977
61003
61934
62079
62069
62061
62059
62010
62003
61988
61967
61938
61936
61929
62095
61903
61889
61874
61862
61859
61858
61834
61828
61827
61818
62082
62098
61013
62290
62445
62429
62416
62415
62382
62379
62371
62366
62340
62292
62269
62105
62263
62259
62250
62241
62221
62178
62160
62143
62142
62135
61812
61810
61789
61233
61378
61368
61367
61341
61333
61327
61325
61307
61251
61242
61230
61775
61221
61203
61200
61194
61134
61127
61094
61078
61064
61056
61382
61391
61394
61417
61756
61750
61741
61730
61718
61708
61684
61675
61670
61668
61605
61602
61597
61583
61581
61526
61494
61455
61447
61431
61424
134153
134220
134226
140399
140670
140637
140627
140602
140593
140586
140547
140454
140448
140429
140389
140840
140321
140231
140229
140171
140129
140101
140097
140076
140061
140052
140736
140883
139976
141312
141721
141669
141639
141595
141592
141565
141492
141452
141397
141384
141301
140903
141212
141177
141159
141125
141064
141000
140951
140947
140927
140905
139982
139972
134249
139224
139504
139449
139428
139409
139389
139352
139325
139301
139245
139225
139214
139525
139088
139049
139043
139014
138995
138979
138964
138908
138886
138866
139518
139600
139958
139745
139955
139931
139922
139870
139862
139841
139838
139831
139768
139750
139743
139648
139742
139736
139735
139721
139719
139704
139694
139692
139659
139651
141799
141864
141949
197522
197733
197726
197680
197672
197637
197603
197592
197558
197556
197529
197520
197742
197518
197516
197502
197482
197473
197441
197422
197400
197357
197328
197740
197750
141992
197989
198226
198214
198192
198158
198148
198095
198090
198083
198048
198033
197965
197752
197907
197898
197889
197870
197853
197844
197832
197816
197778
197764
197309
197301
197294
196764
196897
196890
196883
196874
196854
196816
196807
196798
196797
196791
196763
197251
196755
196752
196744
196742
196739
196682
196655
196624
142299
142014
196914
196936
196938
196945
197220
197212
197207
197156
197155
197131
197100
197080
197077
197056
197035
197033
197029
197023
197019
197017
197002
196977
196962
196957
196954
138823
138790
138768
135422
135555
135553
135517
135516
135476
135468
135451
135449
135433
135427
135420
135628
135419
135413
135401
135389
135375
135373
135365
135356
135352
135298
135566
135636
136301
135953
136210
136165
136161
136141
136093
136065
136052
136027
136001
135977
135852
135654
135814
135811
135802
135780
135760
135735
135724
135706
135686
135684
135297
135292
135278
134530
134736
134712
134702
134691
134687
134684
134674
134544
134542
134534
134503
135262
134451
134420
134417
134378
134375
134363
134343
134331
134312
134305
134756
134761
134768
134773
135256
135253
135242
135214
135208
135184
135183
135181
135161
135150
135139
135133
135108
135067
135014
135010
134940
134903
134842
134830
134810
136262
136302
138698
137811
138024
137996
137959
137945
137904
137884
137868
137847
137826
137816
137704
138090
137703
137691
137687
137633
137622
137619
137609
137576
137575
137562
138056
138115
136306
138454
138637
138622
138620
138613
138571
138552
138520
138516
138511
138456
138421
138117
138371
138357
138340
138337
138274
138197
138154
138131
138129
138119
137544
137468
137453
136516
136697
136652
136642
136632
136552
136545
136533
136529
136522
136521
136515
137445
136493
136462
136460
136449
136429
136406
136400
136398
136373
136312
136741
136776
136782
136795
137432
137390
137351
137331
137311
137310
137295
137236
137166
137080
137079
137029
136972
136961
136951
136913
136908
136888
136847
136805
136796
59415
59371
42209
47705
47884
47875
47870
47860
47850
47845
47828
47771
47755
47724
47688
47923
47684
47674
47672
47657
47648
47596
47595
47594
47570
47524
47894
47934
47513
48085
48282
48220
48209
48190
48188
48157
48149
48145
48117
48096
48067
47942
48057
48053
48036
48029
48000
47968
47962
47961
47955
47954
47517
47468
46028
46516
47009
46957
46860
46742
46738
46719
46700
46632
46606
46525
46491
47105
46454
46404
46393
46368
46293
46273
46197
46195
46155
46154
47095
47117
47427
47275
47422
47406
47397
47388
47381
47370
47328
47323
47292
47285
47253
47121
47252
47227
47193
47181
47164
47159
47149
47140
47139
47127
48309
48327
48328
49665
49778
49763
49761
49759
49737
49722
49699
49690
49677
49674
49641
49792
49624
49620
49612
49571
49565
49542
49515
49502
49460
49405
49787
49815
48331
50002
50097
50095
50092
50088
50078
50057
50045
50038
50033
50030
49974
49816
49956
49954
49920
49897
49888
49882
49866
49847
49828
49821
49371
49352
49290
48503
48712
48694
48693
48626
48620
48596
48585
48584
48583
48517
48485
49250
48474
48462
48459
48453
48441
48432
48426
48403
48370
48354
48716
48727
48737
48742
49242
49095
49079
49023
49019
48989
48981
48961
48951
48944
48921
48877
48854
48842
48817
48813
48803
48790
48768
48767
48761
46055
46027
59365
43338
43502
43495
43476
43445
43436
43435
43405
43402
43362
43342
43332
43515
43299
43274
43238
43228
43219
43213
43185
43182
43152
43118
43503
43537
43106
43712
43892
43865
43849
43847
43836
43812
43783
43755
43747
43740
43700
43548
43687
43678
43667
43625
43619
43608
43603
43598
43568
43559
43112
43102
45996
42374
42571
42514
42487
42478
42466
42451
42433
42430
42413
42403
42339
42598
42325
42318
42316
42295
42277
42266
42261
42237
42235
42214
42575
42643
43067
42918
43046
43028
43019
43012
42993
42989
42988
42972
42960
42931
42907
42655
42903
42868
42840
42794
42786
42750
42723
42699
42669
42667
43894
43905
43911
45118
45370
45346
45312
45300
45295
45273
45270
45237
45224
45146
45054
45413
45051
45050
45044
45013
45010
44980
44975
44913
44875
44849
45396
45470
43912
45669
45945
45891
45848
45846
45814
45785
45750
45716
45707
45680
45648
45475
45641
45609
45582
45572
45559
45557
45552
45546
45531
45504
44838
44835
44826
44209
44419
44407
44401
44384
44358
44302
44278
44244
44234
44224
44194
44812
44171
44133
44084
44068
44035
44024
44022
44000
43987
43984
44451
44478
44492
44495
44811
44784
44736
44732
44709
44692
44691
44686
44685
44674
44668
44664
44653
44650
44647
44627
44602
44595
44579
44511
44507
50114
50128
50138
56324
56511
56477
56475
56435
56402
56399
56388
56358
56352
56347
56309
56529
56290
56246
56239
56197
56195
56178
56147
56099
56059
56044
56523
56543
56032
56707
56949
56932
56905
56876
56861
56847
56838
56835
56784
56783
56705
56575
56702
56699
56690
56689
56683
56669
56610
56603
56598
56592
56042
56028
50158
54301
54839
54829
54816
54769
54652
54643
54614
54598
54543
54327
54235
54889
54164
54155
54154
54128
53971
53927
53913
53910
53904
53859
54874
54947
55879
55334
55819
55792
55745
55740
55651
55649
55567
55392
55361
55353
55313
54980
55259
55257
55216
55199
55183
55130
55125
55053
55011
54985
56957
56971
56983
58221
58342
58326
58316
58310
58309
58303
58288
58279
58278
58254
58185
58411
58175
58056
57996
57982
57962
57951
57945
57944
57890
57878
58345
58469
57010
58906
59324
59322
59268
59267
59258
59257
59256
59206
59196
58913
58893
58513
58824
58823
58821
58789
58766
58666
58621
58616
58563
58516
57858
57843
57800
57164
57255
57246
57235
57227
57221
57218
57214
57213
57207
57181
57153
57794
57152
57120
57101
57096
57085
57070
57052
57033
57018
57011
57257
57260
57263
57288
57766
57753
57731
57722
57706
57700
57684
57675
57619
57536
57530
57488
57478
57474
57433
57407
57404
57395
57393
57389
57293
53848
53755
53732
51329
51469
51444
51426
51416
51400
51381
51369
51355
51349
51337
51319
51495
51313
51290
51235
51225
51224
51186
51162
51148
51147
51114
51478
51540
52009
