,0,1,2,3,4,5,6,7,8,9
99,39702,1955,50448,12430,5089,43321,44622,8985,25291,25229
100,198507,53046,202113,63018,17210,22438,31549,60672,41620,201814
101,29505,2698,10098,28099,27928,52455,5488,204847,2514,15955
102,206291,3245,15623,39642,203623,2914,1200,15594,38229,44684
103,15547,39560,50877,43542,8896,57329,5483,47331,48821,41695
104,38077,199995,49775,39602,12969,5578,48327,205028,213024,15954
105,8351,15974,208183,197692,58475,203602,41723,44769,56433,51929
106,28851,198561,39007,42442,1653,45170,44600,197809,13178,51426
107,23752,4657,28854,58431,49724,49724,10143,20055,11039,206420
108,39257,25255,34081,8764,31725,8298,29314,61094,50512,48642
109,3209,29069,51035,42000,44066,24725,24877,60294,9136,51515
110,31337,52314,8943,55960,4780,37136,22884,33962,135262,15142
111,58765,197695,18663,199811,327821,49375,398721,63318,4851,50300
112,21282,13037,395611,56472,44156,58299,62371,36149,34970,49941
113,28728,42518,39533,37390,22742,12350,35592,197696,15987,34878
114,203488,206008,44946,209465,206404,34285,48585,57552,24016,3927
115,44600,20755,50467,29140,208006,203817,198612,6789,60493,35710
116,8887,62173,48747,51395,61135,577,41753,205515,200780,25424
117,19528,46309,20115,15301,211670,31461,22894,396982,19528,15683
118,16668,51873,28891,50911,15600,21127,42306,16097,50449,50166
119,59861,1101,5089,15744,29084,50469,206177,31042,200675,42610
120,3,8982,43232,10010,57935,36290,64230,31404,31736,11607
121,15011,135478,398721,1109,6128,51718,17408,2500,6939,10098
122,30999,35100,46562,198249,51871,31708,1120,5466,48072,10242
123,57507,24889,204671,15022,201709,51943,35699,198930,2108,24921
124,136972,202454,207671,50716,47297,206008,198859,64238,48289,46375
125,198717,208764,208006,48846,25310,395354,57631,201557,62024,44002
126,41696,47304,12430,203231,12812,1835,209040,20804,57227,45005
127,11404,394256,199159,1403,200519,198936,398447,37474,64116,24679
128,56534,61400,204796,31148,48848,44622,206610,47992,21379,43848
129,12931,8359,29632,206420,31148,9136,15614,31510,14907,5432
130,395354,58698,36926,48282,41771,49825,140726,60767,135134,6453
131,197269,55990,33588,14430,41230,2907,31922,48252,134341,55785
132,34554,48147,10094,12374,42009,8400,21013,48756,50858,60409
133,9026,199562,25512,47451,1213,199289,23655,212882,8820,15557
134,204170,39083,60213,51978,62432,197669,48437,5385,55699,2497
135,201213,29624,43541,33923,49403,205206,50673,47678,39616,12808
136,197204,198612,35426,28972,27017,852,25310,56535,35362,42668
137,1307,19750,174,5538,25455,61343,22548,199468,28854,48344
138,48344,31349,31138,39351,12414,197207,34602,49828,31633,12793
139,20904,43561,13188,41897,48276,3274,35426,3274,1547,35258
140,28073,27879,50418,15457,14813,11097,207790,29505,135629,50242
141,8075,14638,202539,20794,132933,1289,17378,6147,2504,27839
142,3238,39931,201773,196687,43966,34688,39650,208905,15480,48154
143,8612,141235,49784,23655,35328,51896,22342,15598,60798,51483
144,33185,201035,208069,197252,42298,202652,31898,197572,8265,395823
145,208006,197692,35382,42668,203602,16375,48642,205112,48446,39927
146,20677,49724,47623,47447,59105,40328,42337,35505,41798,25310
147,45170,17676,4771,1653,201806,42622,204708,2495,42781,35492
148,56740,44769,5518,6848,12993,8489,1140,42673,61111,12897
149,200675,29208,3320,41843,39702,25513,197159,44303,43350,206845
150,16,9430,50937,52322,58313,38505,4800,135262,203380,38008
151,202391,134868,19171,24390,55,209620,18881,39886,393275,63774
152,8763,12374,15796,210036,1820,21263,5610,24889,12826,3367
153,39020,60362,25406,24691,15623,200409,24848,12353,197540,210218
154,44185,37645,39399,39551,12222,262320,197650,13110,6877,6058
155,29405,34687,30793,44600,204053,31017,201806,9008,34393,201776
156,15576,20849,212865,31461,10886,24482,12886,198657,28681,205206
157,395152,11193,4685,40809,201091,199846,1403,9498,59105,59702
158,204786,12963,35805,5607,208627,13178,29069,31633,20750,62023
159,25192,2119,50911,28748,29114,28685,33991,25192,680,57214
160,27879,16637,17117,23862,51132,202090,41620,56017,53488,395214
161,327849,6364,28573,48804,63479,132255,12423,10013,12231,31978
162,13036,1835,28831,8763,25133,204671,38001,12276,327750,44124
163,49254,202032,9067,37090,1880,197706,56300,62418,44539,48292
164,51044,9205,43312,198415,201776,62098,41437,12301,201123,1111
165,25447,35297,203687,200486,51728,200561,30962,25255,205775,6876
166,6703,210103,43341,15542,12361,327947,43127,198754,7992,5468
167,205311,45170,16814,46309,9119,34984,199993,6057,3741,12555
168,42707,43341,15589,57497,39605,15774,43561,31138,20504,62365
169,6848,6667,8412,57227,41275,12389,31725,42431,3209,16316
170,198024,10131,40864,47237,395965,197765,26592,31863,396969,34553
171,31841,16735,19653,30741,135887,30298,5692,37074,21565,134341
172,48821,51483,202042,42760,7642,5467,50999,41489,1887,37513
173,39522,12591,20555,8816,44384,9069,42685,198977,44097,42669
174,207300,209045,49371,198095,39494,35710,209137,30886,5578,137409
175,48446,197227,16095,61399,35007,8470,198561,42707,28130,25408
176,200114,20773,48661,12571,4804,48471,64475,12316,34971,21176
177,24173,37577,138398,50446,210103,28859,60036,24173,12333,36692
178,30784,13189,31213,21473,50222,20848,48551,15673,21161,43826
179,12731,8767,25192,41302,2119,8402,42919,25513,29114,61157
180,36909,199554,30938,7908,6134,39762,202695,27272,37989,58313
181,33883,49734,9051,37336,133612,35371,18399,32437,28186,9430
182,42760,206186,15399,20712,35065,51088,41872,31543,4844,62290
183,43557,31012,34224,1113,11845,395685,43557,41695,2486,41164
184,207825,35530,202657,49824,8905,61109,31029,11381,12722,21700
185,204957,8991,8520,31604,15474,208329,24955,28875,44285,210329
186,57199,51604,12611,50449,21659,9038,41676,53169,12346,208183
