loc,IPv,Y,X,AS_rank_continent,Colors,ASN
GLOBAL,4,2,-0.4218689620164571,Europe,1,62200
GLOBAL,4,2,-0.4337195637052525,Europe,1,209769
GLOBAL,4,2,-0.07746937454317339,Europe,1,9137
GLOBAL,4,2,-0.41787494196613567,Asia,0,51174
GLOBAL,4,2,-0.41787494196613567,Asia,0,24891
GLOBAL,4,2,-0.4218689620164571,Europe,1,59837
GLOBAL,4,2,-0.30437059786586745,Europe,1,206159
GLOBAL,4,2,-0.4047266924154378,Europe,1,198643
GLOBAL,4,2,-0.4221072984206357,Asia,0,60992
GLOBAL,4,2,-0.4559668297512403,Asia,0,213048
GLOBAL,4,2,-0.3293211130990465,Europe,1,31394
GLOBAL,4,2,-0.3765397635214246,Europe,1,31438
GLOBAL,4,2,-0.4202174292934763,Europe,1,31489
GLOBAL,4,2,-0.1469646144936248,Europe,1,34967
GLOBAL,4,2,-0.38977516802408246,Europe,1,213162
GLOBAL,4,2,-0.4218689620164571,Europe,1,207665
GLOBAL,4,2,-0.03333033298419211,Europe,1,34895
GLOBAL,4,2,-0.41407120646659656,Asia,0,212505
GLOBAL,4,2,-0.41407120646659656,Asia,0,211793
GLOBAL,4,2,-0.4170153374210629,Europe,1,203227
GLOBAL,4,2,-0.4110634102083759,Europe,1,8350
GLOBAL,4,2,-0.37768236356479923,Europe,1,39194
GLOBAL,4,2,-0.40630620181234284,Europe,1,39830
GLOBAL,4,2,-0.40630620181234284,Europe,1,42308
GLOBAL,4,2,-0.30550976324584583,Europe,1,39694
GLOBAL,4,2,-0.45199258791554997,Europe,1,51446
GLOBAL,4,2,-0.4373596988944956,Europe,1,204256
GLOBAL,4,2,-0.37478936232867394,Europe,1,34694
GLOBAL,4,2,-0.4218689620164571,Europe,1,61980
GLOBAL,4,2,-0.4218689620164571,Europe,1,212748
GLOBAL,4,2,-0.41294306079160153,,4,211497
GLOBAL,4,2,-0.410790999930224,Europe,1,204494
GLOBAL,4,2,-0.3765397635214246,Europe,1,33940
GLOBAL,4,2,-0.4218689620164571,Europe,1,62461
GLOBAL,4,2,-0.3048665384528662,Europe,1,202206
GLOBAL,4,2,-0.388732835491257,Europe,1,51905
GLOBAL,4,2,-0.026457355318167078,Europe,1,56786
GLOBAL,4,2,-0.1725974692711378,Europe,1,16290
GLOBAL,4,2,-0.28777842362511746,Europe,1,41325
GLOBAL,4,2,-0.4218689620164571,Europe,1,200778
GLOBAL,4,2,-0.4218689620164571,Europe,1,200955
GLOBAL,4,2,-0.4070914615095542,Europe,1,201486
GLOBAL,4,2,-0.4218689620164571,Europe,1,60666
GLOBAL,4,2,-0.4218689620164571,Europe,1,209228
GLOBAL,4,2,-0.4337195637052525,Europe,1,205395
GLOBAL,4,2,-0.4337195637052525,Europe,1,209384
GLOBAL,4,2,-0.4337195637052525,Europe,1,206679
GLOBAL,4,2,-0.40587510509227626,Europe,1,200682
GLOBAL,4,2,-0.4070914615095542,Europe,1,60604
GLOBAL,4,2,-0.4270179759538817,Europe,1,198868
GLOBAL,4,2,-0.28836749364482656,Europe,1,49137
GLOBAL,4,2,-0.4270179759538817,Europe,1,202043
GLOBAL,4,2,-0.5188644323025946,Europe,1,199965
GLOBAL,4,2,-0.4337195637052525,Europe,1,199615
GLOBAL,4,2,-0.36298240461590325,Europe,1,51931
GLOBAL,4,2,-0.4270179759538817,Europe,1,51486
GLOBAL,4,2,-0.4270179759538817,Europe,1,198388
GLOBAL,4,2,-0.4270179759538817,Europe,1,206645
GLOBAL,4,2,-0.40516473573225414,Europe,1,41999
GLOBAL,4,2,-0.4337195637052525,Europe,1,202385
GLOBAL,4,2,-0.4337195637052525,Europe,1,200289
GLOBAL,4,2,-0.4337195637052525,Europe,1,208807
GLOBAL,4,2,-0.4337195637052525,Europe,1,197887
GLOBAL,4,2,-0.4337195637052525,Europe,1,202399
GLOBAL,4,2,-0.4218689620164571,Europe,1,29233
GLOBAL,4,2,-0.3062950229430572,Europe,1,201381
GLOBAL,4,2,-0.016097671411735955,Europe,1,34270
GLOBAL,4,2,-0.4270179759538817,Europe,1,34589
GLOBAL,4,2,-0.3516134990409043,Europe,1,25509
GLOBAL,4,2,-0.388732835491257,Europe,1,210101
GLOBAL,4,2,-0.15606743184205296,Europe,1,206924
GLOBAL,4,2,-0.4218689620164571,Europe,1,56877
GLOBAL,4,2,-0.36480503046317353,Europe,1,29244
GLOBAL,4,2,-0.3170785033996655,Asia,0,35079
GLOBAL,4,2,-0.23276792367409788,Europe,1,35361
GLOBAL,4,2,-0.37324496562430515,Europe,1,34904
GLOBAL,4,2,-0.3899491919085215,Europe,1,199513
GLOBAL,4,2,-0.4070914615095542,Europe,1,41461
GLOBAL,4,2,-0.3060828948701307,Europe,1,60615
GLOBAL,4,2,-0.4070914615095542,Europe,1,57444
GLOBAL,4,2,-0.3060828948701307,Europe,1,44106
GLOBAL,4,2,-0.3232251644711634,Europe,1,51854
GLOBAL,4,2,-0.4047266924154378,Europe,1,8630
GLOBAL,4,2,-0.4047266924154378,Europe,1,28800
GLOBAL,4,2,-0.3210725234499735,Europe,1,202537
GLOBAL,4,2,-0.28915275334203794,Europe,1,34469
GLOBAL,4,2,-0.4047266924154378,Europe,1,48235
GLOBAL,4,2,-0.38857486219160103,Europe,1,34759
GLOBAL,4,2,-0.3966403018502179,Europe,1,49740
GLOBAL,4,2,-0.4270179759538817,Europe,1,61370
GLOBAL,4,2,-0.12086703817848643,Europe,1,199410
GLOBAL,4,2,-0.5981576340253145,Europe,1,41455
GLOBAL,4,2,-0.46113750230048195,Europe,1,197400
GLOBAL,4,2,-0.4337195637052525,Europe,1,204747
GLOBAL,4,2,-0.362786407538833,Europe,1,61189
GLOBAL,4,2,-0.4373596988944956,Europe,1,209818
GLOBAL,4,2,-0.33656326032799855,Europe,1,44333
GLOBAL,4,2,-0.33656326032799855,Europe,1,211744
GLOBAL,4,2,-0.4337195637052525,Europe,1,209579
GLOBAL,4,2,-0.4605614641644883,Europe,1,208817
GLOBAL,4,2,-0.3826490758358674,Europe,1,30877
GLOBAL,4,2,-0.4047266924154378,Europe,1,43909
GLOBAL,4,2,-0.3232251644711634,Europe,1,62162
GLOBAL,4,2,-0.3232251644711634,Europe,1,58174
GLOBAL,4,2,-0.3062950229430572,Europe,1,35268
GLOBAL,4,2,-0.3210725234499735,Europe,1,209019
GLOBAL,4,2,-0.4218689620164571,Europe,1,60328
GLOBAL,4,2,-0.24933312854329773,Europe,1,209148
GLOBAL,4,2,-0.4270179759538817,Europe,1,59546
GLOBAL,4,2,-0.4373596988944956,Europe,1,41350
GLOBAL,4,2,-0.4337195637052525,Europe,1,198262
GLOBAL,4,2,-0.40587510509227626,Europe,1,211585
GLOBAL,4,2,-0.4517294432310348,Europe,1,34443
GLOBAL,4,2,-0.4517294432310348,Europe,1,24980
GLOBAL,4,2,-0.41366661470776633,Europe,1,205714
GLOBAL,4,2,-0.31762901583589964,Asia,0,34945
GLOBAL,4,2,-0.3210725234499735,Europe,1,209867
GLOBAL,4,2,-0.4070914615095542,Europe,1,6796
GLOBAL,4,2,-0.3039008832024788,Europe,1,49169
GLOBAL,4,2,-0.3062950229430572,Europe,1,43459
GLOBAL,4,2,-0.4070914615095542,Europe,1,61225
GLOBAL,4,2,-0.4070914615095542,Europe,1,60149
GLOBAL,4,2,-0.44619390335529574,Europe,1,35263
GLOBAL,4,2,-0.4218689620164571,Europe,1,204952
GLOBAL,4,2,-0.3050786665257793,Europe,1,42465
GLOBAL,4,2,-0.38977516802408246,Europe,1,35679
GLOBAL,4,2,-0.46048099626985084,Europe,1,43482
GLOBAL,4,2,-0.5933690768052245,Europe,1,207772
GLOBAL,4,2,-0.4270179759538817,Europe,1,200009
GLOBAL,4,2,-0.4270179759538817,Europe,1,203864
GLOBAL,4,2,-0.4047266924154378,Europe,1,35571
GLOBAL,4,2,-0.38830777418008683,Europe,1,42804
GLOBAL,4,2,-0.19467069800800477,Europe,1,38981
GLOBAL,4,2,-0.03700020386850029,Europe,1,206141
GLOBAL,4,2,-0.38977516802408246,Europe,1,38988
GLOBAL,4,2,-0.38122712572155615,Europe,1,38942
GLOBAL,4,2,-0.29012132950094666,Europe,1,39662
GLOBAL,4,2,-0.5425913518179022,Europe,1,43558
GLOBAL,4,2,-0.3591496824065553,Europe,1,50994
GLOBAL,4,2,-0.4218689620164571,Europe,1,200743
GLOBAL,4,2,-0.4218689620164571,Europe,1,50853
GLOBAL,4,2,-0.40987570635286247,Europe,1,29622
GLOBAL,4,2,-0.46048099626985084,Europe,1,41376
GLOBAL,4,2,-0.46048099626985084,Europe,1,59967
GLOBAL,4,2,-0.4218689620164571,Europe,1,201970
GLOBAL,4,2,-0.3210725234499735,Europe,1,41187
GLOBAL,4,2,-0.5443194296266495,Europe,1,206114
GLOBAL,4,2,-0.4270179759538817,Europe,1,47226
GLOBAL,4,2,-0.4270179759538817,Europe,1,43063
GLOBAL,4,2,-0.4315612179026572,Europe,1,39145
GLOBAL,4,2,-0.3048665384528662,Europe,1,49751
GLOBAL,4,2,-0.3039302538489542,Europe,1,41118
GLOBAL,4,2,-0.4270179759538817,Europe,1,208318
GLOBAL,4,2,-0.2883007096057313,Europe,1,41566
GLOBAL,4,2,-0.4091615463221659,Europe,1,47341
GLOBAL,4,2,-0.35036826217833156,Asia,0,212345
GLOBAL,4,2,-0.4337195637052525,Europe,1,201904
GLOBAL,4,2,-0.4337195637052525,Europe,1,212305
GLOBAL,4,2,-0.33292312513878225,Europe,1,205355
GLOBAL,4,2,-0.2304989908440527,Europe,1,41651
GLOBAL,4,2,-0.3995635668159049,Europe,1,41454
GLOBAL,4,2,-0.16366043882654252,Europe,1,39499
GLOBAL,4,2,-0.5470871461559295,Europe,1,57069
GLOBAL,4,2,-0.3224399047739654,Europe,1,202187
GLOBAL,4,2,-0.3039302538489542,Europe,1,41443
GLOBAL,4,2,-0.4337195637052525,Europe,1,205677
GLOBAL,4,2,-0.4337195637052525,Europe,1,208404
GLOBAL,4,2,-0.3965053436906546,Europe,1,41579
GLOBAL,4,2,-0.40834600287899736,Europe,1,41819
GLOBAL,4,2,-0.3899491919085215,Europe,1,34538
GLOBAL,4,2,-0.4070914615095542,Europe,1,44154
GLOBAL,4,2,-0.3062950229430572,Europe,1,59999
GLOBAL,4,2,-0.4055097443833067,Europe,1,61112
GLOBAL,4,2,-0.3582272418927962,Europe,1,50232
GLOBAL,4,2,-0.4070914615095542,Europe,1,59934
GLOBAL,4,2,-0.3879643525409055,Europe,1,212944
GLOBAL,4,2,-0.4070914615095542,Europe,1,56570
GLOBAL,4,2,-0.4070914615095542,Europe,1,57034
GLOBAL,4,2,-0.37324496562430515,Europe,1,60907
GLOBAL,4,2,-0.3232251644711634,Europe,1,48669
GLOBAL,4,2,-0.3899491919085215,Europe,1,35291
GLOBAL,4,2,-0.4070914615095542,Europe,1,50220
GLOBAL,4,2,-0.3899491919085215,Europe,1,51626
GLOBAL,4,2,-0.3899491919085215,Europe,1,48537
GLOBAL,4,2,-0.3062950229430572,Europe,1,61389
GLOBAL,4,2,-0.3060828948701307,Europe,1,42405
GLOBAL,4,2,-0.3062950229430572,Europe,1,57792
GLOBAL,4,2,-0.4070914615095542,Europe,1,64452
GLOBAL,4,2,-0.3062950229430572,Europe,1,61050
GLOBAL,4,2,-0.3062950229430572,Europe,1,207752
GLOBAL,4,2,-0.3899491919085215,Europe,1,41807
GLOBAL,4,2,-0.3060828948701307,Europe,1,44826
GLOBAL,4,2,-0.3432115562197841,Europe,1,199451
GLOBAL,4,2,-0.40069868958264815,Europe,1,56406
GLOBAL,4,2,-0.3062950229430572,Europe,1,58023
GLOBAL,4,2,-0.33607025919885875,Europe,1,39532
GLOBAL,4,2,-0.38977516802408246,Europe,1,41213
GLOBAL,4,2,-0.388732835491257,Europe,1,41021
GLOBAL,4,2,-0.3009954465958762,North America,3,59764
GLOBAL,4,2,-0.4218689620164571,Europe,1,201018
GLOBAL,4,2,-0.4373596988944956,Europe,1,44456
GLOBAL,4,2,-0.44664546720377163,Europe,1,5620
GLOBAL,4,2,-0.323188181550482,Europe,1,44815
GLOBAL,4,2,-0.40571713179263375,Europe,1,57817
GLOBAL,4,2,-0.2945951096620511,Europe,1,39766
GLOBAL,4,2,-0.41657729410423316,Europe,1,39873
GLOBAL,4,2,-0.4337195637052525,Europe,1,206006
GLOBAL,4,2,-0.39038723522533786,Europe,1,49021
GLOBAL,4,2,-0.10327445991130607,North America,3,399104
GLOBAL,4,2,-0.06680059016184711,Europe,1,41073
GLOBAL,4,2,-0.38857486219160103,Europe,1,41094
GLOBAL,4,2,-0.38977516802408246,Europe,1,209715
GLOBAL,4,2,-0.38931684212728224,Europe,1,51796
GLOBAL,4,2,-0.3210725234499735,Europe,1,201564
GLOBAL,4,2,-0.2747009924221289,Europe,1,34914
GLOBAL,4,2,-0.4218689620164571,Europe,1,206403
GLOBAL,4,2,-0.4218689620164571,Europe,1,209667
GLOBAL,4,2,-0.4218689620164571,Europe,1,208371
GLOBAL,4,2,-0.32853378741408373,Europe,1,31576
GLOBAL,4,2,-0.07963744546562139,Europe,1,199881
GLOBAL,4,2,-0.12351206889993908,Europe,1,207353
GLOBAL,4,2,-0.4218689620164571,Europe,1,208300
GLOBAL,4,2,-0.4218689620164571,Europe,1,51027
GLOBAL,4,2,-0.37472894803827445,Europe,1,198172
GLOBAL,4,2,-0.4270179759538817,Europe,1,35014
GLOBAL,4,2,-0.4270179759538817,Europe,1,61301
GLOBAL,4,2,-0.4270179759538817,Europe,1,201215
GLOBAL,4,2,-0.3210725234499735,Europe,1,204048
GLOBAL,4,2,-0.4218689620164571,Europe,1,45000
GLOBAL,4,2,-0.39091776806743034,Europe,1,42122
GLOBAL,4,2,-0.33656326032799855,Europe,1,64481
GLOBAL,4,2,-0.4559668297512403,Asia,0,209416
GLOBAL,4,2,-0.4218689620164571,Europe,1,209885
GLOBAL,4,2,-0.4218689620164571,Europe,1,206724
GLOBAL,4,2,-0.46048099626985084,Europe,1,206541
GLOBAL,4,2,-0.3230511405867243,Europe,1,28693
GLOBAL,4,2,-0.313274767900113,Asia,0,199062
GLOBAL,4,2,-0.41547619008956443,Europe,1,209461
GLOBAL,4,2,-0.3039302538489542,Europe,1,21023
GLOBAL,4,2,-0.061838163900618984,Europe,1,199103
GLOBAL,4,2,-0.07920634874555485,Europe,1,199168
GLOBAL,4,2,-0.3210725234499735,Europe,1,202768
GLOBAL,4,2,-0.10447370476249719,North America,3,59930
GLOBAL,4,2,-0.304156169092844,Europe,1,43106
GLOBAL,4,2,-0.37768236356479923,Europe,1,42540
GLOBAL,4,2,-0.4337195637052525,Europe,1,15537
GLOBAL,4,2,-0.3363511322550854,Europe,1,205268
GLOBAL,4,2,-0.36362133991148465,Europe,1,41837
GLOBAL,4,2,-0.3879643525409055,Europe,1,50525
GLOBAL,4,2,-0.37768236356479923,Europe,1,42343
GLOBAL,4,2,-0.13997886417330482,Europe,1,203086
GLOBAL,4,2,-0.097120433904182,Europe,1,57712
GLOBAL,4,2,-0.3729546677613007,Europe,1,196883
GLOBAL,4,2,-0.3039302538489542,Europe,1,43208
GLOBAL,4,2,-0.4218689620164571,Europe,1,48228
GLOBAL,4,2,-0.4218689620164571,Europe,1,44162
GLOBAL,4,2,-0.28915275334203794,Europe,1,35322
GLOBAL,4,2,-0.41657729410423316,Europe,1,42552
GLOBAL,4,2,-0.3987719638053614,Europe,1,210029
GLOBAL,4,2,-0.38857486219160103,Europe,1,42650
GLOBAL,4,2,-0.4373596988944956,Europe,1,202504
GLOBAL,4,2,-0.20577893446396206,Europe,1,42914
GLOBAL,4,2,-0.4047266924154378,Europe,1,42895
GLOBAL,4,2,-0.4047266924154378,Europe,1,42930
GLOBAL,4,2,-0.41186482043637535,Europe,1,42993
GLOBAL,4,2,-0.4218689620164571,Europe,1,42996
GLOBAL,4,2,-0.3998730678200301,Europe,1,197496
GLOBAL,4,2,-0.38977516802408246,Europe,1,43155
GLOBAL,4,2,-0.4373596988944956,Europe,1,212375
GLOBAL,4,2,-0.4218689620164571,Europe,1,43246
GLOBAL,4,2,-0.44664546720377163,Europe,1,43394
GLOBAL,4,2,-0.4047266924154378,Europe,1,43403
GLOBAL,4,2,-0.40516703643233776,Europe,1,43511
GLOBAL,4,2,-0.2273330751335379,Europe,1,43502
GLOBAL,4,2,-0.4202174292934763,Europe,1,48589
GLOBAL,4,2,-0.4218689620164571,Europe,1,43721
GLOBAL,4,2,-0.3912037332779647,Europe,1,41407
GLOBAL,4,2,-0.38977516802408246,Europe,1,24868
GLOBAL,4,2,-0.39985967774556996,Europe,1,43911
GLOBAL,4,2,-0.40834600287899736,Europe,1,210317
GLOBAL,4,2,-0.38122712572155615,Europe,1,198909
GLOBAL,4,2,-0.38977516802408246,Europe,1,205890
GLOBAL,4,2,-0.3210725234499735,Europe,1,207142
GLOBAL,4,2,-0.43096692696760286,Europe,1,42563
GLOBAL,4,2,-0.34324658582127276,Europe,1,43495
GLOBAL,4,2,-0.06881124242193999,Europe,1,43666
GLOBAL,4,2,-0.3903502523046565,Europe,1,200363
GLOBAL,4,2,-0.4779070151587377,Europe,1,43164
GLOBAL,4,2,-0.33656326032799855,Europe,1,197172
GLOBAL,4,2,-0.410790999930224,Europe,1,43187
GLOBAL,4,2,-0.4218689620164571,Europe,1,48916
GLOBAL,4,2,-0.3210725234499735,Europe,1,58063
GLOBAL,4,2,-0.4373596988944956,Europe,1,43497
GLOBAL,4,2,-0.4779070151587377,Europe,1,39497
GLOBAL,4,2,-0.42173866970645685,Europe,1,201754
GLOBAL,4,2,-0.4779070151587377,Europe,1,43663
GLOBAL,4,2,-0.41062256549417014,Europe,1,43695
GLOBAL,4,2,-0.4779070151587377,Europe,1,44073
GLOBAL,4,2,-0.4337195637052525,Europe,1,43914
GLOBAL,4,2,-0.4337195637052525,Europe,1,43762
GLOBAL,4,2,-0.4218689620164571,Europe,1,43785
GLOBAL,4,2,-0.4218689620164571,Europe,1,43781
GLOBAL,4,2,-0.4218689620164571,Europe,1,43787
GLOBAL,4,2,-0.3062950229430572,Europe,1,43807
GLOBAL,4,2,-0.4337195637052525,Europe,1,43492
GLOBAL,4,2,-0.40510662214192483,Europe,1,43477
GLOBAL,4,2,-0.4337195637052525,Europe,1,43932
GLOBAL,4,2,-0.41364761329167393,Europe,1,43834
GLOBAL,4,2,-0.4218689620164571,Europe,1,43907
GLOBAL,4,2,-0.10682489211465464,Europe,1,43941
GLOBAL,4,2,-0.4089326764949116,Asia,0,212870
GLOBAL,4,2,-0.42607494609593094,Asia,0,43871
GLOBAL,4,2,-0.4779070151587377,Europe,1,20892
GLOBAL,4,2,-0.5408680575527461,Europe,1,198216
GLOBAL,4,2,-0.4225390322689624,Europe,1,43947
GLOBAL,4,2,-0.4337195637052525,Europe,1,43982
GLOBAL,4,2,-0.4337195637052525,Europe,1,44004
GLOBAL,4,2,-0.4373596988944956,Europe,1,197978
GLOBAL,4,2,-0.4218689620164571,Europe,1,198842
GLOBAL,4,2,-0.41364761329167393,Europe,1,44036
GLOBAL,4,2,-0.4218689620164571,Europe,1,44039
GLOBAL,4,2,-0.33656326032799855,Europe,1,44049
GLOBAL,4,2,-0.33292312513878225,Europe,1,44535
GLOBAL,4,2,-0.4373596988944956,Europe,1,44122
GLOBAL,4,2,-0.4373596988944956,Europe,1,44119
GLOBAL,4,2,-0.3210725234499735,Europe,1,44151
GLOBAL,4,2,-0.4337195637052525,Europe,1,44190
GLOBAL,4,2,-0.4779070151587377,Europe,1,51644
GLOBAL,4,2,-0.32447970584060654,Europe,1,44236
GLOBAL,4,2,-0.36565309986504657,Europe,1,29554
GLOBAL,4,2,-0.4373596988944956,Europe,1,42112
GLOBAL,4,2,-0.4779070151587377,Europe,1,44524
GLOBAL,4,2,-0.36079799608777585,Europe,1,211748
GLOBAL,4,2,-0.06016435636238786,Europe,1,44608
GLOBAL,4,2,-0.40587510509227626,Europe,1,44697
GLOBAL,4,2,-0.4779070151587377,Europe,1,39727
GLOBAL,4,2,-0.4218689620164571,Europe,1,34147
GLOBAL,4,2,-0.42576922233219855,Europe,1,44777
GLOBAL,4,2,-0.4779070151587377,Europe,1,34024
GLOBAL,4,2,-0.4218689620164571,Europe,1,44797
GLOBAL,4,2,-0.4218689620164571,Europe,1,44799
GLOBAL,4,2,-0.3039302538489542,Europe,1,43776
GLOBAL,4,2,-0.4373596988944956,Europe,1,59500
GLOBAL,4,2,-0.33656326032799855,Europe,1,210049
GLOBAL,4,2,-0.41657729410423316,Europe,1,43968
GLOBAL,4,2,-0.38857486219160103,Europe,1,205195
GLOBAL,4,2,-0.0778320208248132,Europe,1,44041
GLOBAL,4,2,-0.41212379757713524,Europe,1,202839
GLOBAL,4,2,-0.4218689620164571,Europe,1,206572
GLOBAL,4,2,-0.3232251644711634,Europe,1,44157
GLOBAL,4,2,-0.4218689620164571,Europe,1,208547
GLOBAL,4,2,-0.41657729410423316,Europe,1,48446
GLOBAL,4,2,-0.4202174292934763,Europe,1,44411
GLOBAL,4,2,-0.08946987157971892,Europe,1,44484
GLOBAL,4,2,-0.4218689620164571,Europe,1,200622
GLOBAL,4,2,-0.4373596988944956,Europe,1,207403
GLOBAL,4,2,-0.09837159540015344,Europe,1,44532
GLOBAL,4,2,-0.4218689620164571,Europe,1,211796
GLOBAL,4,2,-0.3039302538489542,Europe,1,51781
GLOBAL,4,2,-0.4218689620164571,Europe,1,51418
GLOBAL,4,2,-0.4202174292934763,Europe,1,45045
GLOBAL,4,2,-0.41657729410423316,Europe,1,51146
GLOBAL,4,2,-0.38916393221132356,Europe,1,41064
GLOBAL,4,2,-0.1237550336427608,Europe,1,57239
GLOBAL,4,2,-0.4218689620164571,Europe,1,205161
GLOBAL,4,2,-0.4218689620164571,Europe,1,204991
GLOBAL,4,2,-0.4559668297512403,Asia,0,49089
GLOBAL,4,2,-0.4047266924154378,Europe,1,47335
GLOBAL,4,2,-0.3048665384528662,Europe,1,202176
GLOBAL,4,2,-0.4202174292934763,Europe,1,47361
GLOBAL,4,2,-0.3879643525409055,Europe,1,31052
GLOBAL,4,2,-0.31964690597086903,Europe,1,56399
GLOBAL,4,2,-0.40545004378110616,Europe,1,198759
GLOBAL,4,2,-0.4218689620164571,Europe,1,28734
GLOBAL,4,2,-0.4337195637052525,Europe,1,47695
GLOBAL,4,2,-0.31578085553774954,Europe,1,20889
GLOBAL,4,2,-0.4070914615095542,Europe,1,47412
GLOBAL,4,2,-0.4218689620164571,Europe,1,47437
GLOBAL,4,2,-0.3879643525409055,Europe,1,15532
GLOBAL,4,2,-0.4373596988944956,Europe,1,58099
GLOBAL,4,2,-0.4091615463221659,Europe,1,47609
GLOBAL,4,2,-0.4373596988944956,Europe,1,202404
GLOBAL,4,2,-0.4373596988944956,Europe,1,47722
GLOBAL,4,2,-0.37324496562430515,Europe,1,47734
GLOBAL,4,2,-0.38916393221132356,Europe,1,47835
GLOBAL,4,2,-0.4218689620164571,Europe,1,47808
GLOBAL,4,2,-0.4218689620164571,Europe,1,206027
GLOBAL,4,2,-0.4218689620164571,Europe,1,47827
GLOBAL,4,2,-0.4218689620164571,Europe,1,47851
GLOBAL,4,2,-0.4218689620164571,Europe,1,200496
GLOBAL,4,2,-0.4337195637052525,Europe,1,48047
GLOBAL,4,2,-0.38916393221132356,Europe,1,24711
GLOBAL,4,2,-0.4218689620164571,Europe,1,29041
GLOBAL,4,2,-0.4218689620164571,Europe,1,200875
GLOBAL,4,2,-0.40691743762508836,Europe,1,48132
GLOBAL,4,2,-0.4337195637052525,Europe,1,48311
GLOBAL,4,2,-0.33292312513878225,Europe,1,48208
GLOBAL,4,2,-0.2562596386088545,Europe,1,204906
GLOBAL,4,2,-0.36641922386781267,Europe,1,203821
GLOBAL,4,2,-0.3210725234499735,Europe,1,47567
GLOBAL,4,2,-0.3005841024126525,Europe,1,24865
GLOBAL,4,2,-0.41657729410423316,Europe,1,48523
GLOBAL,4,2,-0.413678430533808,Europe,1,47525
GLOBAL,4,2,-0.4278334075288682,Europe,1,47545
GLOBAL,4,2,-0.4218689620164571,Europe,1,47819
GLOBAL,4,2,-0.4373596988944956,Europe,1,47664
GLOBAL,4,2,-0.44583842386633615,Europe,1,39632
GLOBAL,4,2,-0.3210725234499735,Europe,1,41975
GLOBAL,4,2,-0.4517294432310348,Europe,1,42826
GLOBAL,4,2,-0.4337195637052525,Europe,1,50101
GLOBAL,4,2,-0.4337195637052525,Europe,1,48248
GLOBAL,4,2,-0.3128511747251769,Europe,1,48380
GLOBAL,4,2,-0.3128511747251769,Europe,1,51810
GLOBAL,4,2,-0.40693662336182856,Europe,1,47666
GLOBAL,4,2,-0.4070914615095542,Europe,1,47667
GLOBAL,4,2,-0.4779070151587377,Europe,1,41505
GLOBAL,4,2,-0.3210725234499735,Europe,1,47740
GLOBAL,4,2,-0.4070914615095542,Europe,1,35626
GLOBAL,4,2,-0.3210725234499735,Europe,1,47763
GLOBAL,4,2,-0.42607494609593094,Asia,0,47766
GLOBAL,4,2,-0.4373596988944956,Europe,1,47772
GLOBAL,4,2,-0.33656326032799855,Europe,1,47788
GLOBAL,4,2,-0.4779070151587377,Europe,1,47993
GLOBAL,4,2,-0.05141846361855219,Europe,1,47836
GLOBAL,4,2,-0.4218689620164571,Europe,1,47842
GLOBAL,4,2,-0.4337195637052525,Europe,1,47888
GLOBAL,4,2,-0.3230511405867243,Europe,1,47877
GLOBAL,4,2,-0.4373596988944956,Europe,1,47900
GLOBAL,4,2,-0.4779070151587377,Europe,1,47903
GLOBAL,4,2,-0.4218689620164571,Europe,1,47925
GLOBAL,4,2,-0.4218689620164571,Europe,1,47972
GLOBAL,4,2,-0.40630620181234284,Europe,1,47494
GLOBAL,4,2,-0.40630620181234284,Europe,1,47977
GLOBAL,4,2,-0.4218689620164571,Europe,1,48033
GLOBAL,4,2,-0.4218689620164571,Europe,1,48032
GLOBAL,4,2,-0.30754956431251373,Europe,1,60396
GLOBAL,4,2,-0.41302674993953115,Europe,1,50843
GLOBAL,4,2,-0.4218689620164571,Europe,1,58107
GLOBAL,4,2,-0.4218689620164571,Europe,1,48104
GLOBAL,4,2,-0.3224399047739654,Europe,1,48134
GLOBAL,4,2,-0.3062950229430572,Europe,1,48114
GLOBAL,4,2,-0.33292312513878225,Europe,1,48189
GLOBAL,4,2,-0.3879643525409055,Europe,1,48258
GLOBAL,4,2,-0.4218689620164571,Europe,1,48225
GLOBAL,4,2,-0.3062950229430572,Europe,1,48865
GLOBAL,4,2,-0.4218689620164571,Europe,1,47677
GLOBAL,4,2,-0.3210725234499735,Europe,1,34336
GLOBAL,4,2,-0.13731332280172712,Europe,1,48297
GLOBAL,4,2,-0.4337195637052525,Europe,1,38921
GLOBAL,4,2,-0.40545004378110616,Europe,1,57744
GLOBAL,4,2,-0.40691743762508836,Europe,1,48572
GLOBAL,4,2,-0.08572759677906952,Europe,1,48349
GLOBAL,4,2,-0.08100341055523098,Europe,1,48370
GLOBAL,4,2,-0.41044016408752276,Asia,0,48393
GLOBAL,4,2,-0.30431018357545464,Europe,1,48468
GLOBAL,4,2,-0.4337195637052525,Europe,1,48395
GLOBAL,4,2,-0.388732835491257,Europe,1,207120
GLOBAL,4,2,-0.4779070151587377,Europe,1,48398
GLOBAL,4,2,-0.4270179759538817,Europe,1,44201
GLOBAL,4,2,-0.4218689620164571,Europe,1,48396
GLOBAL,4,2,-0.4218689620164571,Europe,1,202802
GLOBAL,4,2,-0.16603795852802192,Europe,1,48428
GLOBAL,4,2,-0.4337195637052525,Europe,1,41253
GLOBAL,4,2,-0.40583477011139235,Europe,1,198141
GLOBAL,4,2,-0.17215829188679882,Europe,1,47127
GLOBAL,4,2,-0.4373596988944956,Europe,1,48656
